bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/90534270-400,400,f,Substation,f,way/90534270,-1.216754105,52.59756067,GB,POINT (-1.2167541050869588 52.59756066801083)
way/90539508-400,400,f,Substation,f,way/90539508,-1.601911119,53.48771149,GB,POINT (-1.6019111186114905 53.487711485198126)
way/90547674-275,275,f,Substation,f,way/90547674,-1.266652175,53.75624844,GB,POINT (-1.2666521752602784 53.75624844300368)
way/90547674-400,400,f,Substation,f,way/90547674,-1.266384519,53.75646594,GB,POINT (-1.2663845194970273 53.75646594407604)
way/90547685-275,275,f,Substation,f,way/90547685,-1.26859529,53.40487399,GB,POINT (-1.2685952895738108 53.404873992179105)
way/91003253-400,400,f,Substation,f,way/91003253,-0.868880547,53.07711915,GB,POINT (-0.8688805470329652 53.077119146501886)
way/91010022-400,400,f,Substation,f,way/91010022,0.741584793,51.36834373,GB,POINT (0.7415847929338215 51.36834372988759)
way/91010711-400,400,f,Substation,f,way/91010711,0.392417549,51.40501629,GB,POINT (0.392417549300335 51.405016292721804)
way/91056548-400,400,f,Substation,f,way/91056548,-4.708722533,55.91593627,GB,POINT (-4.708722532725364 55.91593627103969)
way/91082448-400,400,f,Substation,f,way/91082448,-0.235817265,50.97526715,GB,POINT (-0.2358172649562416 50.9752671495426)
way/91955171-275,275,f,Substation,f,way/91955171,-1.743259312,54.97763398,GB,POINT (-1.743259312090314 54.9776339781386)
way/91955171-400,400,f,Substation,f,way/91955171,-1.742986904,54.97785259,GB,POINT (-1.7429869041026962 54.9778525930585)
way/92221420-275,275,f,Substation,f,way/92221420,-2.114551087,52.63634339,GB,POINT (-2.1145510865340444 52.63634339491452)
way/92260633-275,275,f,Substation,f,way/92260633,-1.615545483,52.38583135,GB,POINT (-1.615545483206484 52.38583134629537)
way/92331023-275,275,f,Substation,f,way/92331023,-1.387922093,53.22454782,GB,POINT (-1.387922093491069 53.22454782170758)
way/92340133-400,400,f,Substation,f,way/92340133,-0.907568308,51.92634688,GB,POINT (-0.9075683078097988 51.92634688158579)
way/92419253-275,275,f,Substation,f,way/92419253,-2.121051354,53.2685301,GB,POINT (-2.121051353579297 53.268530097656)
way/92419253-400,400,f,Substation,f,way/92419253,-2.120790726,53.26874937,GB,POINT (-2.1207907262969052 53.268749369966834)
way/92458761-275,275,f,Substation,f,way/92458761,-2.209156721,52.55620771,GB,POINT (-2.209156721368534 52.556207712117384)
way/92458761-400,400,f,Substation,f,way/92458761,-2.208900321,52.55642713,GB,POINT (-2.2089003207258866 52.556427125109764)
way/92460913-400,400,f,Substation,f,way/92460913,-2.253502367,51.87945314,GB,POINT (-2.2535023673067966 51.879453135615506)
way/925179651-400,400,f,Substation,f,way/925179651,0.537112158,51.7655581,GB,POINT (0.5371121581757752 51.7655580966421)
way/92529432-275,275,f,Substation,f,way/92529432,-2.379442977,53.42589888,GB,POINT (-2.379442977226982 53.425898875476406)
way/92529432-400,400,f,Substation,f,way/92529432,-2.379182794,53.4261187,GB,POINT (-2.3791827939912915 53.42611869761402)
way/92737152-275,275,f,Substation,f,way/92737152,-2.276032069,53.42086379,GB,POINT (-2.2760320694432226 53.42086379314311)
way/93299730-400,400,f,Substation,f,way/93299730,-0.224006135,51.52620529,GB,POINT (-0.2240061349207545 51.526205291383576)
way/93878867-275,275,f,Substation,f,way/93878867,-2.12966191,53.41474049,GB,POINT (-2.1296619101342023 53.414740493870326)
way/94004582-220,220,f,Substation,f,way/94004582,-2.890915193,54.03231995,GB,POINT (-2.8909151934907187 54.03231995062708)
way/94004582-400,400,f,Substation,f,way/94004582,-2.890654295,54.03254088,GB,POINT (-2.8906542951356453 54.032540877565616)
way/94530230-275,275,f,Substation,f,way/94530230,0.389856346,51.45995983,GB,POINT (0.3898563459215954 51.45995983213771)
way/94530230-400,400,f,Substation,f,way/94530230,0.390119336,51.46017363,GB,POINT (0.3901193359165864 51.4601736325286)
way/94543520-275,275,f,Substation,f,way/94543520,-1.896005466,52.5270181,GB,POINT (-1.8960054661447765 52.527018100243815)
way/95279334-400,400,f,Substation,f,way/95279334,-2.002022274,51.60760665,GB,POINT (-2.002022274481419 51.60760664750373)
way/95338682-400,400,f,Substation,f,way/95338682,-3.053220067,53.02882769,GB,POINT (-3.0532200669631977 53.02882769158017)
way/95374266-275,275,f,Substation,f,way/95374266,-3.300651188,56.16422675,GB,POINT (-3.300651188098935 56.164226753333296)
way/95749833-275,275,f,Substation,f,way/95749833,-3.300621406,51.63564619,GB,POINT (-3.300621406470803 51.635646191020875)
way/95749833-400,400,f,Substation,f,way/95749833,-3.300374882,51.63586781,GB,POINT (-3.3003748822682115 51.63586780587152)
way/95895489-400,400,f,Substation,f,way/95895489,-3.226599417,51.80840261,GB,POINT (-3.226599417314997 51.80840261053096)
way/96067520-275,275,f,Substation,f,way/96067520,-2.242310664,52.3122244,GB,POINT (-2.242310663810759 52.31222439722493)
way/96107758-275,275,f,Substation,f,way/96107758,-1.972929855,52.25088923,GB,POINT (-1.9729298548661913 52.2508892310698)
way/96107758-400,400,f,Substation,f,way/96107758,-1.972673887,52.25110813,GB,POINT (-1.9726738865018782 52.25110813442906)
way/96630594-275,275,f,Substation,f,way/96630594,-1.500057562,55.02367531,GB,POINT (-1.50005756190611 55.0236753050955)
way/96905262-275,275,f,Substation,f,way/96905262,-3.036220121,55.90844114,GB,POINT (-3.036220121280338 55.908441137722825)
way/96905262-400,400,f,Substation,f,way/96905262,-3.035949017,55.90866255,GB,POINT (-3.035949017267532 55.908662548713494)
way/97256377-275,275,f,Substation,f,way/97256377,-2.358007714,53.53760103,GB,POINT (-2.3580077136686484 53.53760103348132)
way/97256377-400,400,f,Substation,f,way/97256377,-2.357746812,53.53782082,GB,POINT (-2.3577468118110496 53.53782081895845)
way/97551523-400,400,f,Substation,f,way/97551523,-2.416744038,55.94883803,GB,POINT (-2.416744037747284 55.94883802508482)
way/97561542-275,275,f,Substation,f,way/97561542,-1.116723104,54.60650024,GB,POINT (-1.116723103802722 54.60650023647723)
way/975637991,320,t,Substation,f,way/975637991,-1.271945117,60.29340063,GB,POINT (-1.2719451172071998 60.29340062591924)
way/98788846-275,275,f,Substation,f,way/98788846,-3.130159886,51.48195979,GB,POINT (-3.1301598856391433 51.481959794736376)
way/98899051-400,400,f,Substation,f,way/98899051,-4.158252803,53.18749105,GB,POINT (-4.158252803363987 53.187491046335566)
