charging_id,bus_id,distance,region_ID
8679,272,0.144274124698352,UKH14
8680,272,0.144274124698352,UKH14
8681,272,0.144274124698352,UKH14
8682,272,0.144274124698352,UKH14
8683,272,0.144274124698352,UKH14
9513,272,0.046465494272598704,UKH14
9514,272,0.046465494272598704,UKH14
9515,272,0.046465494272598704,UKH14
9516,272,0.046465494272598704,UKH14
9517,272,0.046465494272598704,UKH14
9518,272,0.046465494272598704,UKH14
9519,272,0.046465494272598704,UKH14
9520,272,0.046465494272598704,UKH14
9521,272,0.046465494272598704,UKH14
9522,272,0.046465494272598704,UKH14
9523,272,0.046465494272598704,UKH14
9524,272,0.046465494272598704,UKH14
10003,272,0.1442774405433094,UKH14
10004,272,0.1442774405433094,UKH14
10005,272,0.1442774405433094,UKH14
10062,271,0.07155382203446863,UKH14
10063,271,0.07155382203446863,UKH14
10064,271,0.07155382203446863,UKH14
10065,271,0.07155382203446863,UKH14
10066,271,0.07155382203446863,UKH14
10067,271,0.07155382203446863,UKH14
10068,271,0.07155382203446863,UKH14
10069,271,0.07155382203446863,UKH14
10070,271,0.07155382203446863,UKH14
10071,271,0.07155382203446863,UKH14
10072,271,0.07155382203446863,UKH14
10073,271,0.07155382203446863,UKH14
10325,378,0.29740239853426165,UKH14
10326,378,0.29740239853426165,UKH14
10327,378,0.29740239853426165,UKH14
10328,378,0.29740239853426165,UKH14
10329,378,0.29740239853426165,UKH14
10330,378,0.29740239853426165,UKH14
10331,378,0.29740239853426165,UKH14
10332,378,0.29740239853426165,UKH14
10333,378,0.29740239853426165,UKH14
10334,378,0.29740239853426165,UKH14
10335,378,0.29740239853426165,UKH14
10336,378,0.29740239853426165,UKH14
10337,378,0.29740239853426165,UKH14
10338,378,0.29740239853426165,UKH14
11005,271,0.32709640338038076,UKH14
11006,271,0.32709640338038076,UKH14
11136,378,0.32153248011420693,UKH14
12678,272,0.20588697904216194,UKH14
12679,272,0.20588697904216194,UKH14
14249,378,0.2548994241985088,UKH14
14250,378,0.2548994241985088,UKH14
14397,271,0.7050830849401708,UKH14
14398,271,0.7050830849401708,UKH14
14447,271,0.6221049260759127,UKH14
14448,271,0.6221049260759127,UKH14
14457,272,0.21904788768426509,UKH14
14458,272,0.21904788768426509,UKH14
14465,272,0.14033115673658594,UKH14
14466,272,0.14033115673658594,UKH14
14494,272,0.04830754470118579,UKH14
14495,272,0.04830754470118579,UKH14
19441,271,0.691495151016081,UKH14
19442,271,0.691495151016081,UKH14
19443,271,0.691495151016081,UKH14
19444,271,0.691495151016081,UKH14
21591,272,0.09577919423336355,UKH14
22024,378,0.20258994116708157,UKH14
23180,271,0.4081377917751196,UKH14
23181,271,0.3956338659858945,UKH14
23182,271,0.3956338659858945,UKH14
23183,271,0.3956338659858945,UKH14
23184,271,0.3956338659858945,UKH14
23884,271,0.2738951892984299,UKH14
23885,271,0.2738951892984299,UKH14
24381,271,0.5759750681091166,UKH14
24520,271,0.6268539987627428,UKH14
26033,271,0.046590303199613554,UKH14
26034,271,0.046590303199613554,UKH14
