BusID,bus_name,voltage,x,y,RegionName,color,geometry,index_right,NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE
273,way/25492769-275,275.0,-1.598045298,53.80629037,Kirkstall,green,POINT (-1.598045298 53.80629037),1362.0,UKE42,3.0,UK,Leeds,Leeds,4.0,1.0,2.0
274,way/25629803-400,400.0,-0.822070901,53.90040029,Creyke Beck,green,POINT (-0.822070901 53.90040029),1352.0,UKE12,3.0,UK,East Riding of Yorkshire,East Riding of Yorkshire,4.0,1.0,1.0
275,way/257311344-400,400.0,-0.238416875,53.63835871,Grimsby West,red,POINT (-0.238416875 53.63835871),1353.0,UKE13,3.0,UK,North and North East Lincolnshire,North and North East Lincolnshire,4.0,2.0,1.0
276,way/25784732-275,275.0,-2.029512031,52.54208261,Ocker Hill,red,POINT (-2.029512031 52.54208261),1509.0,UKG37,3.0,UK,Sandwell,Sandwell,4.0,1.0,3.0
277,way/25935453-400,400.0,0.312368309,52.28079034,Burwell Main,green,POINT (0.312368309 52.28079034),1405.0,UKH12,3.0,UK,Cambridgeshire CC,Cambridgeshire CC,4.0,2.0,3.0
278,way/260300448-275,275.0,-4.766018046,55.13763828,Maybole,red,POINT (-4.766018046 55.13763828),1440.0,UKM94,3.0,UK,South Ayrshire,South Ayrshire,4.0,2.0,1.0
279,way/262523325-400,400.0,-2.539732673,55.91508806,Dunbar,green,POINT (-2.539732673 55.91508806),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
280,way/262532045-400,400.0,-2.665759301,55.82497487,Dunbar,red,POINT (-2.665759301 55.82497487),1325.0,UKM91,3.0,UK,Scottish Borders,Scottish Borders,4.0,3.0,1.0
281,way/263863442-400,400.0,-1.259285862,51.62559782,Cowley,green,POINT (-1.259285862 51.62559782),1254.0,UKJ14,3.0,UK,Oxfordshire,Oxfordshire,4.0,2.0,3.0
282,way/264102298-275,275.0,0.947372476,50.91460157,Sellindge,green,POINT (0.947372476 50.91460157),1487.0,UKJ44,3.0,UK,East Kent,East Kent,4.0,1.0,1.0
283,way/264102298-400,400.0,0.947635138,50.91481412,Sellindge,red,POINT (0.947635138 50.91481412),1487.0,UKJ44,3.0,UK,East Kent,East Kent,4.0,1.0,1.0
284,way/264104518-400,400.0,0.941964465,51.3379859,Canterbury,green,POINT (0.941964465 51.3379859),1506.0,UKJ43,3.0,UK,Kent Thames Gateway,Kent Thames Gateway,4.0,1.0,1.0
285,way/264371625-275,275.0,0.043105206,51.58857898,Redbridge,green,POINT (0.043105206 51.58857898),1486.0,UKI53,3.0,UK,Redbridge and Waltham Forest,Redbridge and Waltham Forest,4.0,1.0,2.0
286,way/26678829-400,400.0,-3.405315842,50.7675587,Exeter,green,POINT (-3.405315842 50.7675587),1495.0,UKK43,3.0,UK,Devon CC,Devon CC,4.0,2.0,1.0
287,way/26938722-400,400.0,-3.730387109,50.4716399,Abham,green,POINT (-3.730387109 50.4716399),1495.0,UKK43,3.0,UK,Devon CC,Devon CC,4.0,2.0,1.0
288,way/27163121-275,275.0,-3.165631141,55.89140647,Kaimes,red,POINT (-3.165631141 55.89140647),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
289,way/27163121-400,400.0,-3.16536086,55.89162814,Kaimes,green,POINT (-3.16536086 55.89162814),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
290,way/27332350-275,275.0,-3.308887651,55.90228535,Currie,red,POINT (-3.308887651 55.90228535),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
291,way/280317944-220,220.0,-3.474266058,53.24987711,Connahs Quay,green,POINT (-3.474266058 53.24987711),1311.0,UKL13,3.0,UK,Conwy and Denbighshire,Conwy and Denbighshire,2.0,2.0,1.0
292,way/280317944-400,400.0,-3.474012352,53.25009917,Connahs Quay,red,POINT (-3.474012352 53.25009917),1311.0,UKL13,3.0,UK,Conwy and Denbighshire,Conwy and Denbighshire,2.0,2.0,1.0
293,way/28194931-275,275.0,-2.013462225,52.43108518,Kitwell,green,POINT (-2.013462225 52.43108518),1390.0,UKG31,3.0,UK,Birmingham,Birmingham,4.0,1.0,3.0
294,way/284874050-275,275.0,-3.672576152,55.43713102,Linnmill,green,POINT (-3.672576152 55.43713102),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
295,way/284874050-400,400.0,-3.672311398,55.43735368,Linnmill,red,POINT (-3.672311398 55.43735368),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
296,way/28691559-400,400.0,0.448395392,50.88121601,Ninfield,green,POINT (0.448395392 50.88121601),1256.0,UKJ22,3.0,UK,East Sussex CC,East Sussex CC,4.0,2.0,1.0
297,way/29111844-400,400.0,0.566501994,51.59375911,Rayleigh,green,POINT (0.566501994 51.59375911),1412.0,UKH37,3.0,UK,Essex Thames Gateway,Essex Thames Gateway,4.0,1.0,1.0
298,way/292371992-275,275.0,-3.132684795,51.20606344,Bridgewater,green,POINT (-3.132684795 51.20606344),1470.0,UKK23,3.0,UK,Somerset,Somerset,4.0,2.0,1.0
299,way/292371992-400,400.0,-3.132439503,51.2062847,Bridgewater,red,POINT (-3.132439503 51.2062847),1470.0,UKK23,3.0,UK,Somerset,Somerset,4.0,2.0,1.0
300,way/292471784-400,400.0,-2.670208739,51.53676435,Seabank,green,POINT (-2.670208739 51.53676435),1339.0,UKK11,3.0,UK,"Bristol, City of","Bristol, City of",4.0,1.0,1.0
301,way/295657862-275,275.0,-3.83249079,51.61695521,Swansea North,red,POINT (-3.83249079 51.61695521),1182.0,UKL17,3.0,UK,Bridgend and Neath Port Talbot,Bridgend and Neath Port Talbot,2.0,1.0,1.0
302,way/297840585,600.0,-4.89482119,55.71803677,Hunterston Farm,red,POINT (-4.89482119 55.71803677),1326.0,UKM93,3.0,UK,East Ayrshire and North Ayrshire mainland,East Ayrshire and North Ayrshire mainland,4.0,2.0,1.0
303,way/297840585-220,220.0,-4.895060251,55.71804399,Hunterston Farm,red,POINT (-4.895060251 55.71804399),1326.0,UKM93,3.0,UK,East Ayrshire and North Ayrshire mainland,East Ayrshire and North Ayrshire mainland,4.0,2.0,1.0
304,way/297840585-400,400.0,-4.894711935,55.71791699,Hunterston Farm,green,POINT (-4.894711935 55.71791699),1326.0,UKM93,3.0,UK,East Ayrshire and North Ayrshire mainland,East Ayrshire and North Ayrshire mainland,4.0,2.0,1.0
305,way/306451400-275,275.0,-3.420053174,57.55683906,Elgin,red,POINT (-3.420053174 57.55683906),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
306,way/307717807-275,275.0,-5.112889333,56.40280357,Taynuilt,green,POINT (-5.112889333 56.40280357),1274.0,UKM63,3.0,UK,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute","Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",3.0,3.0,1.0
307,way/307769998-275,275.0,-5.013490714,56.42011576,Ardkinglas,green,POINT (-5.013490714 56.42011576),1274.0,UKM63,3.0,UK,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute","Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",3.0,3.0,1.0
308,way/308653819-275,275.0,-4.163262053,55.74089307,East Kilbride South,red,POINT (-4.163262053 55.74089307),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
309,way/308724683-275,275.0,-4.013229107,55.85120353,Coatbridge,red,POINT (-4.013229107 55.85120353),1457.0,UKM84,3.0,UK,North Lanarkshire,North Lanarkshire,4.0,1.0,2.0
310,way/308724719-275,275.0,-3.992945468,55.82857437,Coatbridge,green,POINT (-3.992945468 55.82857437),1457.0,UKM84,3.0,UK,North Lanarkshire,North Lanarkshire,4.0,1.0,2.0
311,way/308802191-275,275.0,-4.171318502,55.69555708,East Kilbride South,green,POINT (-4.171318502 55.69555708),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
312,way/30930911-275,275.0,-2.848206369,53.46905192,Kirkby (_D),red,POINT (-2.848206369 53.46905192),1459.0,UKD71,3.0,UK,East Merseyside,East Merseyside,4.0,1.0,1.0
313,way/31015820-275,275.0,-0.170447509,51.52734472,St Johns Wood,red,POINT (-0.170447509 51.52734472),1414.0,UKI32,3.0,UK,Westminster,Westminster,4.0,1.0,1.0
314,way/31015820-400,400.0,-0.170186757,51.52755974,St Johns Wood,green,POINT (-0.170186757 51.52755974),1414.0,UKI32,3.0,UK,Westminster,Westminster,4.0,1.0,1.0
315,way/310495264-400,400.0,-2.988690799,53.87899354,Stanah,red,POINT (-2.988690799 53.87899354),1244.0,UKD44,3.0,UK,Lancaster and Wyre,Lancaster and Wyre,4.0,1.0,1.0
316,way/310502642-275,275.0,-1.531549937,55.14120363,Blyth 66kV,red,POINT (-1.531549937 55.14120363),1105.0,UKC21,3.0,UK,Northumberland,Northumberland,4.0,2.0,1.0
317,way/310502642-400,400.0,-1.531218281,55.14106731,Blyth 66kV,red,POINT (-1.531218281 55.14106731),1105.0,UKC21,3.0,UK,Northumberland,Northumberland,4.0,2.0,1.0
318,way/311840838-275,275.0,-1.183275602,54.63566251,Saltholme,red,POINT (-1.183275602 54.63566251),1380.0,UKC11,3.0,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees,4.0,1.0,1.0
319,way/313180501-400,400.0,-0.146144683,53.60139848,Grimsby West,green,POINT (-0.146144683 53.60139848),1353.0,UKE13,3.0,UK,North and North East Lincolnshire,North and North East Lincolnshire,4.0,2.0,1.0
320,way/313495269-400,400.0,-1.129891872,53.71333149,Ferrybridge (_M),green,POINT (-1.129891872 53.71333149),1277.0,UKE22,3.0,UK,North Yorkshire CC,North Yorkshire CC,4.0,2.0,1.0
321,way/314338790-400,400.0,-0.781350604,53.30073276,Staythorpe,green,POINT (-0.781350604 53.30073276),1112.0,UKF15,3.0,UK,North Nottinghamshire,North Nottinghamshire,4.0,1.0,2.0
322,way/315213320-275,275.0,-2.688965836,53.37141739,Fiddlers Ferry,green,POINT (-2.688965836 53.37141739),1396.0,UKD61,3.0,UK,Warrington,Warrington,4.0,1.0,1.0
323,way/31545125-275,275.0,-1.960550344,52.55302635,Bustleholme,red,POINT (-1.960550344 52.55302635),1509.0,UKG37,3.0,UK,Sandwell,Sandwell,4.0,1.0,3.0
324,way/31545125-400,400.0,-1.960292744,52.55324524,Bustleholme,red,POINT (-1.960292744 52.55324524),1509.0,UKG37,3.0,UK,Sandwell,Sandwell,4.0,1.0,3.0
325,way/32075668-275,275.0,-3.305473457,55.92840882,Sighthill,red,POINT (-3.305473457 55.92840882),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
326,way/32227788-400,400.0,1.272295269,52.57403635,Norwich Main,green,POINT (1.272295269 52.57403635),1423.0,UKH17,3.0,UK,Breckland and South Norfolk,Breckland and South Norfolk,4.0,3.0,2.0
327,way/32342648-275,275.0,-3.124479455,55.95330177,Portobello,green,POINT (-3.124479455 55.95330177),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
328,way/32604320-275,275.0,0.154790143,51.43265939,Littlebrook (_J),green,POINT (0.154790143 51.43265939),1484.0,UKI51,3.0,UK,Bexley and Greenwich,Bexley and Greenwich,4.0,1.0,1.0
329,way/32604320-400,400.0,0.155051905,51.43287371,Littlebrook (_J),red,POINT (0.155051905 51.43287371),1484.0,UKI51,3.0,UK,Bexley and Greenwich,Bexley and Greenwich,4.0,1.0,1.0
330,way/32796576-400,400.0,-1.077280275,51.33629201,Fleet,green,POINT (-1.077280275 51.33629201),1497.0,UKJ37,3.0,UK,North Hampshire,North Hampshire,4.0,1.0,2.0
331,way/335589232-275,275.0,-3.603829267,55.46517263,Linnmill,red,POINT (-3.603829267 55.46517263),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
332,way/339008021-275,275.0,-5.767923224,54.72709864,,red,POINT (-5.767923224 54.72709864),1421.0,UKN0F,3.0,UK,Mid and East Antrim,Mid and East Antrim,4.0,2.0,1.0
333,way/33917128-275,275.0,-0.415371661,53.80049727,Creyke Beck,green,POINT (-0.415371661 53.80049727),1352.0,UKE12,3.0,UK,East Riding of Yorkshire,East Riding of Yorkshire,4.0,1.0,1.0
334,way/33917128-400,400.0,-0.415009106,53.80058931,Creyke Beck,green,POINT (-0.415009106 53.80058931),1352.0,UKE12,3.0,UK,East Riding of Yorkshire,East Riding of Yorkshire,4.0,1.0,1.0
335,way/34205588-400,400.0,-2.924399798,50.78678955,Axminster,green,POINT (-2.924399798 50.78678955),1495.0,UKK43,3.0,UK,Devon CC,Devon CC,4.0,2.0,1.0
336,way/34656007-400,400.0,-4.242535214,50.44487758,Landulph,green,POINT (-4.242535214 50.44487758),1367.0,UKK30,3.0,UK,Cornwall and Isles of Scilly,Cornwall and Isles of Scilly,4.0,2.0,1.0
337,way/367005272-275,275.0,-2.738349596,53.42119482,Rainhill,green,POINT (-2.738349596 53.42119482),1459.0,UKD71,3.0,UK,East Merseyside,East Merseyside,4.0,1.0,1.0
338,way/371757485-275,275.0,-0.042919586,51.55902906,Hackney,red,POINT (-0.042919586 51.55902906),1417.0,UKI41,3.0,UK,Hackney and Newham,Hackney and Newham,4.0,1.0,1.0
339,way/371757485-400,400.0,-0.042658075,51.55924381,Hackney,green,POINT (-0.042658075 51.55924381),1417.0,UKI41,3.0,UK,Hackney and Newham,Hackney and Newham,4.0,1.0,1.0
340,way/375626500-400,400.0,-3.032722036,53.23035211,Connahs Quay,red,POINT (-3.032722036 53.23035211),1175.0,UKL23,3.0,UK,Flintshire and Wrexham,Flintshire and Wrexham,4.0,1.0,1.0
341,way/376450057-400,400.0,-0.133275466,52.80578628,,green,POINT (-0.133275466 52.80578628),1198.0,UKF30,3.0,UK,Lincolnshire,Lincolnshire,4.0,2.0,1.0
342,way/402783212-275,275.0,-7.24826436,55.04227531,,red,POINT (-7.24826436 55.04227531),1373.0,UKN0A,3.0,UK,Derry City and Strabane,Derry City and Strabane,4.0,2.0,1.0
343,way/40685663-275,275.0,-3.201663327,55.93121428,Whitehouse,green,POINT (-3.201663327 55.93121428),1466.0,UKM75,3.0,UK,"Edinburgh, City of","Edinburgh, City of",4.0,1.0,1.0
344,way/41710456-400,400.0,-0.656036424,51.66486854,Amersham Main,green,POINT (-0.656036424 51.66486854),1312.0,UKJ13,3.0,UK,Buckinghamshire CC,Buckinghamshire CC,4.0,2.0,2.0
345,way/422486984-275,275.0,-3.889527804,56.03908918,Bonnybridge,green,POINT (-3.889527804 56.03908918),1467.0,UKM76,3.0,UK,Falkirk,Falkirk,4.0,1.0,1.0
346,way/422486984-400,400.0,-3.889260663,56.03931235,Bonnybridge,red,POINT (-3.889260663 56.03931235),1467.0,UKM76,3.0,UK,Falkirk,Falkirk,4.0,1.0,1.0
347,way/42800878-400,400.0,-3.031050789,51.54782223,Imperial Park,green,POINT (-3.031050789 51.54782223),1134.0,UKL21,3.0,UK,Monmouthshire and Newport,Monmouthshire and Newport,4.0,1.0,1.0
348,way/43303585-275,275.0,-1.237757734,54.60539426,Saltholme,red,POINT (-1.237757734 54.60539426),1380.0,UKC11,3.0,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees,4.0,1.0,1.0
349,way/43303585-400,400.0,-1.237484927,54.60561177,Saltholme,red,POINT (-1.237484927 54.60561177),1380.0,UKC11,3.0,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees,4.0,1.0,1.0
350,way/433545528-220,220.0,-3.459101001,53.3304007,Birkenhead,red,POINT (-3.459101001 53.3304007),1311.0,UKL13,3.0,UK,Conwy and Denbighshire,Conwy and Denbighshire,2.0,2.0,1.0
351,way/43472283-275,275.0,-1.364848222,54.59219436,Norton,red,POINT (-1.364848222 54.59219436),1380.0,UKC11,3.0,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees,4.0,1.0,1.0
352,way/43472283-400,400.0,-1.364576157,54.59241214,Norton,red,POINT (-1.364576157 54.59241214),1380.0,UKC11,3.0,UK,Hartlepool and Stockton-on-Tees,Hartlepool and Stockton-on-Tees,4.0,1.0,1.0
353,way/447297184-275,275.0,-0.058816398,51.48414545,New Cross,red,POINT (-0.058816398 51.48414545),1482.0,UKI44,3.0,UK,Lewisham and Southwark,Lewisham and Southwark,4.0,1.0,1.0
354,way/447301159-400,400.0,-0.095886403,51.53039835,City Road,red,POINT (-0.095886403 51.53039835),1480.0,UKI43,3.0,UK,Haringey and Islington,Haringey and Islington,4.0,1.0,2.0
355,way/45087479-275,275.0,-2.480825235,51.5694821,Iron Acton,green,POINT (-2.480825235 51.5694821),1340.0,UKK12,3.0,UK,"Bath and North East Somerset, North Somerset and South Gloucestershire","Bath and North East Somerset, North Somerset and South Gloucestershire",4.0,1.0,1.0
356,way/4715504-400,400.0,-1.232597803,50.88478848,Botley Wood,green,POINT (-1.232597803 50.88478848),1496.0,UKJ36,3.0,UK,Central Hampshire,Central Hampshire,4.0,1.0,1.0
357,way/472164401-400,400.0,-1.050302248,52.95994874,Stoke Bardolph,green,POINT (-1.050302248 52.95994874),1119.0,UKF16,3.0,UK,South Nottinghamshire,South Nottinghamshire,4.0,1.0,3.0
358,way/472289073-275,275.0,-3.609040011,55.40454054,Dumfries,green,POINT (-3.609040011 55.40454054),1441.0,UKM95,3.0,UK,South Lanarkshire,South Lanarkshire,4.0,1.0,2.0
359,way/4746208-275,275.0,-0.343157112,51.66047143,Elstree,red,POINT (-0.343157112 51.66047143),1117.0,UKH23,3.0,UK,Hertfordshire,Hertfordshire,4.0,1.0,2.0
360,way/4746208-400,400.0,-0.342896467,51.66068683,Elstree,red,POINT (-0.342896467 51.66068683),1117.0,UKH23,3.0,UK,Hertfordshire,Hertfordshire,4.0,1.0,2.0
361,way/4797228-275,275.0,-0.20911928,51.61785412,Mill Hill,green,POINT (-0.20911928 51.61785412),1501.0,UKI71,3.0,UK,Barnet,Barnet,4.0,1.0,2.0
362,way/48876730-275,275.0,-2.969321415,51.11716097,Bridgewater,green,POINT (-2.969321415 51.11716097),1470.0,UKK23,3.0,UK,Somerset,Somerset,4.0,2.0,1.0
363,way/48876730-400,400.0,-2.96907577,51.11738189,Bridgewater,red,POINT (-2.96907577 51.11738189),1470.0,UKK23,3.0,UK,Somerset,Somerset,4.0,2.0,1.0
364,way/494951597-400,400.0,0.286476977,51.49195864,West Thurrock,green,POINT (0.286476977 51.49195864),1174.0,UKH32,3.0,UK,Thurrock,Thurrock,4.0,1.0,1.0
365,way/49499923-275,275.0,-1.714379958,52.530953,Hams Hall,green,POINT (-1.714379958 52.530953),1305.0,UKG13,3.0,UK,Warwickshire,Warwickshire,4.0,1.0,3.0
366,way/49499923-400,400.0,-1.714121274,52.53117138,Hams Hall,green,POINT (-1.714121274 52.53117138),1305.0,UKG13,3.0,UK,Warwickshire,Warwickshire,4.0,1.0,3.0
367,way/495512689-400,400.0,-3.947205223,56.26205254,Braco West,red,POINT (-3.947205223 56.26205254),1510.0,UKM77,3.0,UK,Perth & Kinross and Stirling,Perth & Kinross and Stirling,2.0,2.0,1.0
368,way/495512692-400,400.0,-4.028475775,56.70699438,Tummel Bridge,green,POINT (-4.028475775 56.70699438),1510.0,UKM77,3.0,UK,Perth & Kinross and Stirling,Perth & Kinross and Stirling,2.0,2.0,1.0
369,way/495624575-275,275.0,-3.512714811,58.56423307,Thurso,green,POINT (-3.512714811 58.56423307),1273.0,UKM61,3.0,UK,Caithness & Sutherland and Ross & Cromarty,Caithness & Sutherland and Ross & Cromarty,2.0,3.0,1.0
370,way/49601061-400,400.0,-0.25736922,51.53409061,Willesden 132kV,green,POINT (-0.25736922 51.53409061),1503.0,UKI73,3.0,UK,Ealing,Ealing,4.0,1.0,2.0
371,way/49922626-400,400.0,-2.488599023,50.62388124,Chickerell,green,POINT (-2.488599023 50.62388124),1481.0,UKK25,3.0,UK,Dorset,Dorset,4.0,2.0,1.0
372,way/533670766-400,400.0,-0.016510745,51.53159953,West Ham,red,POINT (-0.016510745 51.53159953),1418.0,UKI42,3.0,UK,Tower Hamlets,Tower Hamlets,4.0,1.0,1.0
373,way/536905500-400,400.0,-3.050363602,53.2365916,Connahs Quay,red,POINT (-3.050363602 53.2365916),1175.0,UKL23,3.0,UK,Flintshire and Wrexham,Flintshire and Wrexham,4.0,1.0,1.0
374,way/55284068-275,275.0,-1.463657016,52.45601066,Coventry,green,POINT (-1.463657016 52.45601066),1478.0,UKG33,3.0,UK,Coventry,Coventry,4.0,1.0,3.0
375,way/553490952-400,400.0,-3.548061966,51.74636331,Swansea North,red,POINT (-3.548061966 51.74636331),1489.0,UKL15,3.0,UK,Central Valleys,Central Valleys,3.0,1.0,2.0
376,way/567187951-275,275.0,-3.879158411,58.51215379,Dounreay,red,POINT (-3.879158411 58.51215379),1273.0,UKM61,3.0,UK,Caithness & Sutherland and Ross & Cromarty,Caithness & Sutherland and Ross & Cromarty,2.0,3.0,1.0
377,way/568527671,320.0,-2.950413996,57.52117497,Keith,green,POINT (-2.950413996 57.52117497),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
378,way/576238223-400,400.0,1.607895399,52.20755656,Norwich Main,green,POINT (1.607895399 52.20755656),1377.0,UKH14,3.0,UK,Suffolk,Suffolk,4.0,2.0,1.0
379,way/59736773-275,275.0,-3.201029099,56.2069709,Glenrothes,green,POINT (-3.201029099 56.2069709),1386.0,UKM72,3.0,UK,Clackmannanshire and Fife,Clackmannanshire and Fife,4.0,1.0,1.0
380,way/624256368-275,275.0,-4.274602635,57.94989456,Shin,red,POINT (-4.274602635 57.94989456),1273.0,UKM61,3.0,UK,Caithness & Sutherland and Ross & Cromarty,Caithness & Sutherland and Ross & Cromarty,2.0,3.0,1.0
381,way/630939126-275,275.0,-4.299807734,57.69879144,Alness,red,POINT (-4.299807734 57.69879144),1273.0,UKM61,3.0,UK,Caithness & Sutherland and Ross & Cromarty,Caithness & Sutherland and Ross & Cromarty,2.0,3.0,1.0
382,way/635226843-400,400.0,0.191031309,52.75600746,,red,POINT (0.191031309 52.75600746),1198.0,UKF30,3.0,UK,Lincolnshire,Lincolnshire,4.0,2.0,1.0
383,way/635713005-220,220.0,-3.274956512,53.48615793,,red,POINT (-3.274956512 53.48615793),,,,,,,,,
384,way/635829123-220,220.0,0.198779153,52.72672158,Walpole (_A),red,POINT (0.198779153 52.72672158),1422.0,UKH16,3.0,UK,North and West Norfolk,North and West Norfolk,4.0,3.0,1.0
385,way/635829123-400,400.0,0.199048175,52.72693585,Walpole (_A),green,POINT (0.199048175 52.72693585),1422.0,UKH16,3.0,UK,North and West Norfolk,North and West Norfolk,4.0,3.0,1.0
386,way/635836276-275,275.0,-0.23190657,53.74707796,Saltend North,green,POINT (-0.23190657 53.74707796),1352.0,UKE12,3.0,UK,East Riding of Yorkshire,East Riding of Yorkshire,4.0,1.0,1.0
387,way/636630368-400,400.0,-1.194313257,50.81814424,Lovedean,red,POINT (-1.194313257 50.81814424),1429.0,UKJ35,3.0,UK,South Hampshire,South Hampshire,4.0,1.0,1.0
388,way/636630371-400,400.0,-1.285068182,50.83562429,Botley Wood,red,POINT (-1.285068182 50.83562429),1429.0,UKJ35,3.0,UK,South Hampshire,South Hampshire,4.0,1.0,1.0
389,way/642490160,515.0,-1.540426916,55.14647596,Blyth 66kV,green,POINT (-1.540426916 55.14647596),1105.0,UKC21,3.0,UK,Northumberland,Northumberland,4.0,2.0,1.0
390,way/65482882-275,275.0,-2.968197672,55.96663681,Cockenzie,red,POINT (-2.968197672 55.96663681),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
391,way/65482882-400,400.0,-2.96792583,55.96685808,Cockenzie,green,POINT (-2.96792583 55.96685808),1465.0,UKM73,3.0,UK,East Lothian and Midlothian,East Lothian and Midlothian,4.0,1.0,1.0
392,way/676646876-400,400.0,-3.428474968,55.30102086,Dumfries,green,POINT (-3.428474968 55.30102086),952.0,UKM92,3.0,UK,Dumfries & Galloway,Dumfries & Galloway,4.0,3.0,1.0
393,way/676775628-275,275.0,-4.763695263,55.049358,Glenluce,red,POINT (-4.763695263 55.049358),1440.0,UKM94,3.0,UK,South Ayrshire,South Ayrshire,4.0,2.0,1.0
394,way/677510482-275,275.0,-4.335031211,55.34450012,Coylton,red,POINT (-4.335031211 55.34450012),1326.0,UKM93,3.0,UK,East Ayrshire and North Ayrshire mainland,East Ayrshire and North Ayrshire mainland,4.0,2.0,1.0
395,way/677513264-220,220.0,-5.458135751,55.69692198,Carradale,red,POINT (-5.458135751 55.69692198),1274.0,UKM63,3.0,UK,"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute","Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",3.0,3.0,1.0
396,way/677845115-400,400.0,-4.012721052,50.38905382,Abham,green,POINT (-4.012721052 50.38905382),1495.0,UKK43,3.0,UK,Devon CC,Devon CC,4.0,2.0,1.0
397,way/681875115-400,400.0,-1.440205231,50.89834216,Nursling,red,POINT (-1.440205231 50.89834216),1496.0,UKJ36,3.0,UK,Central Hampshire,Central Hampshire,4.0,1.0,1.0
398,way/68515955-275,275.0,-4.494402024,57.46644139,Beauly,red,POINT (-4.494402024 57.46644139),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
399,way/68515955-400,400.0,-4.49412943,57.46666596,Beauly,green,POINT (-4.49412943 57.46666596),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
400,way/689624522-275,275.0,-4.374689859,57.31756147,Inverness,red,POINT (-4.374689859 57.31756147),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
401,way/689626274-400,400.0,-4.470529413,57.02726384,Fort Augustus,red,POINT (-4.470529413 57.02726384),1246.0,UKM62,3.0,UK,"Inverness & Nairn and Moray, Badenoch & Strathspey","Inverness & Nairn and Moray, Badenoch & Strathspey",2.0,2.0,1.0
402,way/701436399-220,220.0,-0.260823016,53.65663129,Grimsby West,red,POINT (-0.260823016 53.65663129),1353.0,UKE13,3.0,UK,North and North East Lincolnshire,North and North East Lincolnshire,4.0,2.0,1.0
403,way/701436399-400,400.0,-0.260550884,53.65684662,Grimsby West,green,POINT (-0.260550884 53.65684662),1353.0,UKE13,3.0,UK,North and North East Lincolnshire,North and North East Lincolnshire,4.0,2.0,1.0
404,way/71118225-400,400.0,-1.553097472,52.85519637,Drakelow,green,POINT (-1.553097472 52.85519637),1161.0,UKF13,3.0,UK,South and West Derbyshire,South and West Derbyshire,4.0,1.0,3.0
405,way/730870685-275,275.0,-3.681578146,56.05104314,Grangemouth,green,POINT (-3.681578146 56.05104314),1386.0,UKM72,3.0,UK,Clackmannanshire and Fife,Clackmannanshire and Fife,4.0,1.0,1.0
