id,tech,capacity_mw,abs_year,stage,discount_factor,discounted_pre_dev_per_mw,discounted_construction_per_mw,discounted_fixed_om_per_mw,discounted_variable_om_per_mw,discounted_total_cost_per_mw,discounted_mwh_per_mw,discounted_pre_dev_total,discounted_construction_total,discounted_fixed_om_total,discounted_variable_om_total,discounted_total_cost,discounted_mwh_total,discounted_infra_lump_total
onwind_26675,onshore_wind,66.0,3,pre_dev,0.858920128783598,27914.904185466934,0.0,0.0,0.0,27914.904185466934,0.0,1842383.6762408176,0.0,0.0,0.0,1842383.6762408176,0.0,0.0
onwind_26675,onshore_wind,66.0,4,construction,0.816464000744865,0.0,449055.2004096758,0.0,0.0,449055.2004096758,0.0,0.0,29637643.2270386,0.0,0.0,29637643.2270386,0.0,1551281.6014152435
onwind_26675,onshore_wind,66.0,5,construction,0.7761064645863736,0.0,426858.5555225055,0.0,0.0,426858.5555225055,0.0,0.0,28172664.66448536,0.0,0.0,28172664.66448536,0.0,1474602.2827141099
onwind_26675,onshore_wind,66.0,6,operation,0.7377437876296327,0.0,0.0,22648.734280229724,16576.660261765268,39225.39454199499,2762.7767102942116,0.0,0.0,1494816.462495162,1094059.5772765076,2588876.039771669,182343.26287941798,0.0
onwind_26675,onshore_wind,66.0,7,operation,0.7012773646669512,0.0,0.0,21529.215095275402,15757.281617647595,37286.496712923,2626.213602941266,0.0,0.0,1420928.1962881766,1039980.5867647413,2460908.783052918,173330.09779412355,0.0
onwind_26675,onshore_wind,66.0,8,operation,0.666613464512311,0.0,0.0,20465.033360527945,14978.40457951292,35443.437940040865,2496.4007632521534,0.0,0.0,1350692.2017948444,988574.7022478527,2339266.904042697,164762.45037464213,0.0
onwind_26675,onshore_wind,66.0,9,operation,0.6336629890801434,0.0,0.0,19453.4537647604,14238.027166837375,33691.480931597776,2373.004527806229,0.0,0.0,1283927.9484741865,939709.7930112667,2223637.741485453,156618.2988352111,0.0
onwind_26675,onshore_wind,66.0,10,operation,0.6023412443727599,0.0,0.0,18491.87620224373,13534.246356309293,32026.122558553023,2255.707726051549,0.0,0.0,1220463.8293480861,893260.2595164133,2113724.0888644997,148876.70991940223,0.0
onwind_26675,onshore_wind,66.0,11,operation,0.5725677227877946,0.0,0.0,17577.82908958529,12865.253190408072,30443.082279993363,2144.208865068012,0.0,0.0,1160136.7199126293,849106.7105669327,2009243.430479562,141517.7850944888,0.0
onwind_26675,onshore_wind,66.0,12,operation,0.5442658961861164,0.0,0.0,16708.963012913773,12229.328127764325,28938.2911406781,2038.2213546273874,0.0,0.0,1102791.5588523091,807135.6564324455,1909927.2152847545,134522.60940540757,0.0
onwind_26675,onshore_wind,66.0,13,operation,0.5173630191883236,0.0,0.0,15883.044689081535,11624.83662335012,27507.881312431655,1937.4727705583532,0.0,0.0,1048280.9494793813,767239.2171411079,1815520.1666204892,127873.2028568513,0.0
onwind_26675,onshore_wind,66.0,14,operation,0.49178994219422395,0.0,0.0,15097.951225362674,11050.224927138896,26148.176152501568,1841.7041545231493,0.0,0.0,996464.7808739365,729314.8451911671,1725779.6260651036,121552.47419852785,0.0
onwind_26675,onshore_wind,66.0,15,operation,0.46748093364469956,0.0,0.0,14351.664662892277,10504.016090436213,24855.68075332849,1750.6693484060354,0.0,0.0,947209.8677508903,693265.06196879,1640474.9297196802,115544.17699479834,0.0
onwind_26675,onshore_wind,66.0,16,operation,0.44437351106910605,0.0,0.0,13642.266789821555,9984.806169616173,23627.072959437726,1664.1343616026952,0.0,0.0,900389.6081282226,658997.2071946674,1559386.81532289,109832.86786577788,0.0
onwind_26675,onshore_wind,66.0,17,operation,0.422408280483941,0.0,0.0,12967.934210856989,9491.260617505865,22459.19482836285,1581.8767695843108,0.0,0.0,855883.6579165612,626423.2007553871,1482306.8586719483,104403.86679256451,0.0
onwind_26675,onshore_wind,66.0,18,operation,0.40152878372998196,0.0,0.0,12326.933660510445,9022.110853142458,21349.0445136529,1503.6851421904096,0.0,0.0,813577.6215936894,595459.3163074022,1409036.9379010915,99243.21938456703,0.0
onwind_26675,onshore_wind,66.0,19,operation,0.3816813533554962,0.0,0.0,11717.617548013734,8576.151001085987,20293.76854909972,1429.3585001809977,0.0,0.0,773362.7581689064,566025.9660716752,1339388.7242405815,94337.66101194585,0.0
onwind_26675,onshore_wind,66.0,20,operation,0.3628149746725249,0.0,0.0,11138.419722446513,8152.234791906831,19290.654514353344,1358.7057986511384,0.0,0.0,735135.7016814699,538047.4962658508,1273183.1979473208,89674.58271097513,0.0
onwind_26675,onshore_wind,66.0,21,operation,0.34488115463167757,0.0,0.0,10587.851447192501,7749.2726158810165,18337.12406307352,1291.5454359801693,0.0,0.0,698798.195514705,511451.9926481471,1210250.1881628523,85241.99877469116,0.0
