ProjectID,Wiki,TerminalName,FacilityType,Status,Country,Capacity,CapacityUnits,CapacityInBcm/y,StartYearEarliest,Location,State/Province,Latitude,Longitude,CostUSD,LastUpdated
1,https://www.gem.wiki/Stolt_LNGaz_Terminal,Stolt LNGaz Terminal,Export,Cancelled,Canada,0.25,mtpa,0.34,2018,Bécancour,Quebec,46.333333,-72.433333,--,2024-09-09
2,https://www.gem.wiki/Stolt_LNGaz_Terminal,Stolt LNGaz Terminal,Export,Cancelled,Canada,0.25,mtpa,0.34,2018,Bécancour,Quebec,46.333333,-72.433333,--,2024-09-09
0,https://www.gem.wiki/Texada_LNG_Terminal,Texada LNG Terminal,Import,Cancelled,Canada,3.8,mtpa,5.17,--,Texada Island,British Columbia,49.666667,-124.416667,--,2024-09-09
1,https://www.gem.wiki/Triton_LNG_Export_Terminal,Triton LNG Export Terminal,Export,Cancelled,Canada,2.3,mtpa,3.13,--,Douglas Channel,British Columbia,53.666667,-129.133333,--,2024-09-09
1,https://www.gem.wiki/Watson_Island_LNG_Terminal,Watson Island LNG Terminal,Export,Cancelled,Canada,1,mtpa,1.36,--,Prince Rupert,British Columbia,54.312194,-130.327083,--,2024-09-09
1,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
2,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
3,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
4,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
5,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
6,https://www.gem.wiki/WCC_LNG_Terminal,WCC LNG Terminal,Export,Cancelled,Canada,5,mtpa,6.8,--,"Tuck Inlet, Prince Rupert",British Columbia,54.312194,-130.327083,--,2024-09-09
1,https://www.gem.wiki/Woodfibre_LNG_Terminal,Woodfibre LNG Terminal,Export,Construction,Canada,2.1,mtpa,2.86,2027,Squamish,British Columbia,49.701722,-123.15875,5100000000,2024-09-09
0,https://www.gem.wiki/Binzhou_Changlian_LNG_Terminal,Binzhou Changlian LNG Terminal,Import,Cancelled,China,2,mtpa,2.72,--,,Shandong,38.220664,118.102097,--,2024-02-12
0,https://www.gem.wiki/Chaozhou_LNG_Terminal_(Huafeng),Chaozhou LNG Terminal (Huafeng),Import,Construction,China,1,mtpa,1.36,2022,Raoping Dacheng Town,Guangdong,23.576582,117.122439,--,2024-02-14
1,https://www.gem.wiki/Chaozhou_LNG_Terminal_(Huafeng),Chaozhou LNG Terminal (Huafeng),Import,Shelved,China,3,mtpa,4.08,--,Raoping SuochengTown,Guangdong,23.576582,117.122439,--,2024-02-14
0,https://www.gem.wiki/Chengmai_LNG_Terminal,Chengmai LNG Terminal,Import,Cancelled,China,12,mtpa,16.32,--,"Chengmai, Qiaotou Town",Hainan,19.977497,109.953888,--,2024-01-18
0,https://www.gem.wiki/Dalian_LNG_Terminal,Dalian LNG Terminal,Import,Operating,China,10,mtpa,13.6,2011,Nianyu Bay,Liaoning,38.9604,121.8841,--,2024-01-29
0,https://www.gem.wiki/Fangchenggang_LNG_Terminal,Fangchenggang LNG Terminal,Import,Operating,China,0.6,mtpa,0.82,2019,,Guangxi,21.58857311,108.3547283,--,2024-01-18
1,https://www.gem.wiki/Fangchenggang_LNG_Terminal,Fangchenggang LNG Terminal,Import,Shelved,China,0.4,mtpa,0.54,--,,Guangxi,21.58857311,108.3547283,--,2024-01-18
0,https://www.gem.wiki/Fujian_LNG_Terminal,Fujian LNG Terminal,Import,Operating,China,5.2,mtpa,7.07,2009,Xiuyu,Fujian,25.2135,118.9983,--,2024-01-17
1,https://www.gem.wiki/Fujian_LNG_Terminal,Fujian LNG Terminal,Import,Operating,China,1.3,mtpa,1.77,2019,Xiuyu,Fujian,25.2135,118.9983,--,2024-01-17
0,https://www.gem.wiki/Fuqing_LNG_Terminal,Fuqing LNG Terminal,Import,Proposed,China,3,mtpa,4.08,--,Donghan Town,Fujian,25.3425952,119.5897406,623800000,2024-01-17
0,https://www.gem.wiki/Ganyu_LNG_Terminal,Ganyu LNG Terminal,Import,Construction,China,3,mtpa,4.08,2026,Ganyu,Jiangsu,35.027561,119.296956,--,2024-02-07
0,https://www.gem.wiki/Guangdong_Dapeng_LNG_Terminal,Guangdong Dapeng LNG Terminal,Import,Operating,China,7.7,mtpa,10.47,2006,Dapeng Bay,Guangdong,22.5796,114.4345,--,2024-02-14
1,https://www.gem.wiki/Guangdong_Dapeng_LNG_Terminal,Guangdong Dapeng LNG Terminal,Import,Proposed,China,,,--,--,Dapeng Bay,Guangdong,22.5796,114.4345,--,2024-02-14
0,https://www.gem.wiki/Guangxi_LNG_Terminal,Guangxi LNG Terminal,Import,Operating,China,3,mtpa,4.08,2016,Tieshan Port,Guangxi,21.448966,109.531699,2800000000,2024-01-18
1,https://www.gem.wiki/Guangxi_LNG_Terminal,Guangxi LNG Terminal,Import,Construction,China,3.1,mtpa,4.22,--,Tieshan Port,Guangxi,21.448966,109.531699,--,2024-01-18
2,https://www.gem.wiki/Guangxi_LNG_Terminal,Guangxi LNG Terminal,Import,Construction,China,6,mtpa,8.16,2024,Tieshan Port,Guangxi,21.45062981,109.5253685,--,2024-01-18
0,https://www.gem.wiki/Hainan_LNG_Terminal,Hainan LNG Terminal,Import,Operating,China,3,mtpa,4.08,2014,Yangpu Economic Development Zone,Hainan,19.722623,109.180655,--,2024-01-18
1,https://www.gem.wiki/Hainan_LNG_Terminal,Hainan LNG Terminal,Import,Proposed,China,3,mtpa,4.08,2018,Yangpu Economic Development Zone,Hainan,19.722623,109.180655,--,2024-01-18
0,https://www.gem.wiki/Hong_Kong_FSRU,Hong Kong FSRU,Import,Operating,Hong Kong,6.1,mtpa,8.3,2023,Soko Islands,Hong Kong,22.15426872,113.9637415,1000000000,2024-08-26
0,https://www.gem.wiki/Hongmei_LNG_Terminal,Hongmei LNG Terminal,Import,Operating,China,1.5,mtpa,2.04,2012,Hongmei Town,Guangdong,22.953596,113.556552,--,2024-02-14
0,https://www.gem.wiki/Jiangmen_LNG_Terminal,Jiangmen LNG Terminal,Import,Shelved,China,3,mtpa,4.08,--,Guanghai Bay,Guangdong,21.876111,112.88815,--,2024-02-15
2,https://www.gem.wiki/Jiangmen_LNG_Terminal,Jiangmen LNG Terminal,Import,Shelved,China,6,mtpa,8.16,--,Guanghai Bay,Guangdong,21.876111,112.88815,--,2024-02-15
0,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal,Import,Operating,China,3.5,mtpa,4.76,2011,Rudong,Jiangsu,32.528814,121.428128,--,2024-02-07
1,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal,Import,Operating,China,3.5,mtpa,4.76,2015,Rudong,Jiangsu,32.528814,121.428128,--,2024-02-07
2,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal,Import,Operating,China,3.5,mtpa,4.76,2021,Rudong,Jiangsu,32.528814,121.428128,--,2024-02-07
3,https://www.gem.wiki/Jiangsu_LNG_Terminal,Jiangsu LNG Terminal,Import,Proposed,China,0,mtpa,0,--,Rudong,Jiangsu,32.528814,121.428128,--,2024-02-07
0,https://www.gem.wiki/Jiangyin_LNG_Terminal_(Hanas),Jiangyin LNG Terminal (Hanas),Import,Cancelled,China,3,mtpa,4.08,--,Jiangyin,Jiangsu,31.932055,120.108718,--,2024-02-07
0,https://www.gem.wiki/Jiangyin_LNG_Terminal_(Zhongtian_Energy),Jiangyin LNG Terminal (Zhongtian Energy),Import,Shelved,China,2,mtpa,2.72,2021,Jiangyin,Jiangsu,31.9265543,120.1294682,--,2024-02-01
0,https://www.gem.wiki/Jieyang_LNG_Terminal_(PipeChina),Jieyang LNG Terminal (PipeChina),Import,Operating,China,2,mtpa,2.72,2017,Huilai,Guangdong,22.934479,116.371427,--,2024-02-14
0,https://www.gem.wiki/Lianyungang_LNG_Terminal,Lianyungang LNG Terminal,Import,Cancelled,China,3,mtpa,4.08,--,,Jiangsu,32.526845,121.412712,--,2024-02-01
0,https://www.gem.wiki/Penglai_LNG_Terminal,Penglai LNG Terminal,Import,Shelved,China,2.8,mtpa,3.81,2026,Penglai,Shandong,37.776013,120.612407,--,2024-02-12
0,https://www.gem.wiki/Putian_LNG_Terminal,Putian LNG Terminal,Import,Proposed,China,5.65,mtpa,7.68,2026,"Port of Meizhou, Meizhou Bai",Fujian,25.10380917,119.0719378,841600000,2024-01-17
1,https://www.gem.wiki/Putian_LNG_Terminal,Putian LNG Terminal,Import,Proposed,China,4.35,mtpa,5.92,--,"Port of Meizhou, Meizhou Bai",Fujian,25.10380917,119.0719378,--,2024-01-17
0,https://www.gem.wiki/Qidong_LNG_Terminal,Qidong LNG Terminal,Import,Operating,China,1.15,mtpa,1.56,2017,Qidong,Jiangsu,32.041846,121.746907,--,2024-02-01
1,https://www.gem.wiki/Qidong_LNG_Terminal,Qidong LNG Terminal,Import,Operating,China,1.43,mtpa,1.94,2020,Qidong,Jiangsu,32.041846,121.746907,--,2024-02-01
2,https://www.gem.wiki/Qidong_LNG_Terminal,Qidong LNG Terminal,Import,Operating,China,1.43,mtpa,1.94,2022,Qidong,Jiangsu,32.041846,121.746907,--,2024-02-01
3,https://www.gem.wiki/Qidong_LNG_Terminal,Qidong LNG Terminal,Import,Operating,China,1,mtpa,1.36,2023,Qidong,Jiangsu,32.041846,121.746907,--,2024-02-01
0,https://www.gem.wiki/Qinzhou_LNG_Terminal,Qinzhou LNG Terminal,Import,Proposed,China,4,mtpa,5.44,--,Qinzhou,Guangxi,21.95,108.616667,--,2024-01-18
0,https://www.gem.wiki/Rizhao_LNG_Terminal,Rizhao LNG Terminal,Import,Cancelled,China,2,mtpa,2.72,2026,Lanshan,Shandong,35.11435496,119.423449,--,2024-02-12
1,https://www.gem.wiki/Rizhao_LNG_Terminal,Rizhao LNG Terminal,Import,Cancelled,China,6,mtpa,8.16,--,Rizhao,Shandong,35.11435496,119.423449,--,2024-02-12
2,https://www.gem.wiki/Rizhao_LNG_Terminal,Rizhao LNG Terminal,Import,Shelved,China,5,mtpa,6.8,2026,Lanshan,Shandong,35.11435496,119.423449,1072000000,2024-01-31
0,https://www.gem.wiki/Rudong_LNG_Terminal,Rudong LNG Terminal,Import,Construction,China,3,mtpa,4.08,--,Rudong,Jiangsu,32.526845,121.412712,--,2024-02-07
0,https://www.gem.wiki/Shandong_LNG_Terminal,Shandong LNG Terminal,Import,Operating,China,3,mtpa,4.08,2014,Dongjiakou,Shandong,35.58624,119.759685,--,2024-01-30
1,https://www.gem.wiki/Shandong_LNG_Terminal,Shandong LNG Terminal,Import,Operating,China,4,mtpa,5.44,2021,Dongjiakou,Shandong,35.58624,119.759685,--,2024-01-30
2,https://www.gem.wiki/Shandong_LNG_Terminal,Shandong LNG Terminal,Import,Operating,China,4,mtpa,5.44,2023,Dongjiakou,Shandong,35.58624,119.759685,--,2024-01-30
0,https://www.gem.wiki/Shanghai_Yangshan_LNG_Terminal,Shanghai Yangshan LNG Terminal,Import,Operating,China,3,mtpa,4.08,2009,Yangshan Deepwater Port,Zhejiang,30.60437,122.10244,--,2024-02-02
1,https://www.gem.wiki/Shanghai_Yangshan_LNG_Terminal,Shanghai Yangshan LNG Terminal,Import,Operating,China,3,mtpa,4.08,2020,Shengsi County Yangshan Town,Zhejiang,30.6036,122.111616,--,2024-02-02
2,https://www.gem.wiki/Shanghai_Yangshan_LNG_Terminal,Shanghai Yangshan LNG Terminal,Import,Construction,China,6,mtpa,8.16,--,Shengsi County Yangshan Town,Zhejiang,30.603601,122.1136925,--,2024-02-02
0,https://www.gem.wiki/Shantou_LNG_Terminal,Shantou LNG Terminal,Import,Proposed,China,3,mtpa,4.08,--,Haojiang Guang’ao Island,Guangdong,23.2256286,116.7944804,--,2024-02-15
0,https://www.gem.wiki/Shenzhen_Diefu_CNOOC_LNG_Terminal,Shenzhen Diefu CNOOC LNG Terminal,Import,Operating,China,4,mtpa,5.44,2018,Diefu Dapeng Bay,Guangdong,22.593039,114.444262,--,2024-02-14
0,https://www.gem.wiki/Shenzhen_LNG_Terminal,Shenzhen LNG Terminal,Import,Construction,China,3,mtpa,4.08,2024,Longgang Dapeng,Guangdong,22.594055,114.4283,--,2024-02-14
0,https://www.gem.wiki/Tangshan_LNG_Terminal,Tangshan LNG Terminal,Import,Operating,China,6.5,mtpa,8.84,2013,Caofeidian Industrial Zone,Hebei,38.9331,118.5329,--,2024-01-24
1,https://www.gem.wiki/Tangshan_LNG_Terminal,Tangshan LNG Terminal,Import,Operating,China,3.5,mtpa,4.76,2021,Caofeidian Industrial Zone,Hebei,38.9331,118.5329,--,2024-01-24
0,https://www.gem.wiki/Tianjin_LNG_Terminal_(PipeChina),Tianjin LNG Terminal (PipeChina),Import,Retired,China,2.2,mtpa,2.99,2013,Nangang,Tianjin,38.975833,117.7875,--,2024-02-06
1,https://www.gem.wiki/Tianjin_LNG_Terminal_(PipeChina),Tianjin LNG Terminal (PipeChina),Import,Operating,China,6,mtpa,8.16,2023,Nangang,Tianjin,38.975833,117.7875,--,2024-02-02
2,https://www.gem.wiki/Tianjin_LNG_Terminal_(PipeChina),Tianjin LNG Terminal (PipeChina),Import,Construction,China,4,mtpa,5.44,--,Nangang,Tianjin,38.975833,117.7875,--,2024-02-02
0,https://www.gem.wiki/Tianjin_LNG_Terminal_(Sinopec),Tianjin LNG Terminal (Sinopec),Import,Operating,China,6,mtpa,8.16,2018,Nangang,Tianjin,38.749154,117.714895,--,2024-02-02
1,https://www.gem.wiki/Tianjin_LNG_Terminal_(Sinopec),Tianjin LNG Terminal (Sinopec),Import,Operating,China,4.8,mtpa,6.53,2023,Nangang,Tianjin,38.749154,117.714895,--,2024-02-02
2,https://www.gem.wiki/Tianjin_LNG_Terminal_(Sinopec),Tianjin LNG Terminal (Sinopec),Import,Construction,China,0.85,mtpa,1.16,--,Nangang,Tianjin,38.749154,117.714895,--,2024-02-02
0,https://www.gem.wiki/Wenzhou_LNG_Terminal,Wenzhou LNG Terminal,Import,Operating,China,3,mtpa,4.08,2023,Pingyang,Zhejiang,28.004918,121.083173,1431360000,2024-02-07
0,https://www.gem.wiki/West_Guangdong_LNG_Terminal,West Guangdong LNG Terminal,Import,Cancelled,China,3,mtpa,4.08,--,Bohe New Port,Guangdong,21.409594,111.28753,--,2024-02-15
1,https://www.gem.wiki/West_Guangdong_LNG_Terminal,West Guangdong LNG Terminal,Import,Proposed,China,3,mtpa,4.08,--,Bohe Port,Guangdong,21.409594,111.28753,--,2024-01-18
0,https://www.gem.wiki/Wuhaogou_LNG_Storage_Facility,Wuhaogou LNG Storage Facility,Import,Operating,China,1.5,mtpa,2.04,2008,Caolu Town,Shanghai,31.293674,121.707193,--,2024-02-12
0,https://www.gem.wiki/Wuhu_LNG_Terminal,Wuhu LNG Terminal,Import,Construction,China,1.5,mtpa,2.04,--,,Anhui,31.21557803,118.1084944,928000000,2024-01-17
0,https://www.gem.wiki/Yancheng_LNG_Terminal,Yancheng LNG Terminal,Import,Operating,China,3,mtpa,4.08,2022,Binhai,Jiangsu,34.274036,120.268185,--,2024-02-01
1,https://www.gem.wiki/Yancheng_LNG_Terminal,Yancheng LNG Terminal,Import,Construction,China,3,mtpa,4.08,2023,Binhai,Jiangsu,34.274036,120.268185,--,2024-02-01
0,https://www.gem.wiki/Yantai_LNG_Terminal,Yantai LNG Terminal,Import,Construction,China,5.9,mtpa,8.02,2024,Fushan Dajijia Town,Shandong,37.722118,121.046283,1330560000,2024-01-31
1,https://www.gem.wiki/Yantai_LNG_Terminal,Yantai LNG Terminal,Import,Proposed,China,5,mtpa,6.8,--,Fushan Dajijia Town,Shandong,37.722118,121.046283,--,2024-01-31
0,https://www.gem.wiki/Yingkou_LNG_Terminal,Yingkou LNG Terminal,Import,Construction,China,6.2,mtpa,8.43,2025,Gaizhou,Liaoning,40.1988392,121.977137,--,2024-01-29
0,https://www.gem.wiki/Zhangzhou_LNG_Terminal,Zhangzhou LNG Terminal,Import,Construction,China,3,mtpa,4.08,2024,Longhai,Fujian,24.265361,118.1276,--,2024-09-11
0,https://www.gem.wiki/Zhejiang_Ningbo_LNG_Terminal,Zhejiang Ningbo LNG Terminal,Import,Operating,China,3,mtpa,4.08,2012,Beilun,Zhejiang,29.893989,122.091771,--,2024-02-02
1,https://www.gem.wiki/Zhejiang_Ningbo_LNG_Terminal,Zhejiang Ningbo LNG Terminal,Import,Operating,China,3,mtpa,4.08,2020,Beilun,Zhejiang,29.893989,122.091771,--,2024-02-02
2,https://www.gem.wiki/Zhejiang_Ningbo_LNG_Terminal,Zhejiang Ningbo LNG Terminal,Import,Construction,China,6,mtpa,8.16,2025,Beilun,Zhejiang,29.893989,122.091771,--,2024-02-02
0,https://www.gem.wiki/Zhoushan_LNG_Terminal,Zhoushan LNG Terminal,Import,Operating,China,3,mtpa,4.08,2018,Dinghai Beichan,Zhejiang,30.100617,122.282508,--,2024-02-08
1,https://www.gem.wiki/Zhoushan_LNG_Terminal,Zhoushan LNG Terminal,Import,Operating,China,2,mtpa,2.72,2022,Dinghai Beichan,Zhejiang,30.100617,122.282508,--,2024-02-07
2,https://www.gem.wiki/Zhoushan_LNG_Terminal,Zhoushan LNG Terminal,Import,Construction,China,5,mtpa,6.8,2025,Dinghai Beichan,Zhejiang,30.100617,122.282508,--,2024-02-07
0,https://www.gem.wiki/Zhuhai_Huangmaodao_LNG_Terminal,Zhuhai Huangmaodao LNG Terminal,Import,Cancelled,China,6,mtpa,8.16,--,Huangmao Island,Guangdong,22.038428,113.665254,--,2024-02-15
0,https://www.gem.wiki/Zhuhai_LNG_Terminal,Zhuhai LNG Terminal,Import,Operating,China,3.5,mtpa,4.76,2013,Gaolan Island,Guangdong,21.90599,113.219326,--,2024-02-14
1,https://www.gem.wiki/Zhuhai_LNG_Terminal,Zhuhai LNG Terminal,Import,Construction,China,3.5,mtpa,4.76,2024,Gaolan Island,Guangdong,21.90599,113.219326,--,2024-02-14
0,https://www.gem.wiki/Eagle_FSRU,Eagle FSRU,Import,Cancelled,Albania,8.1,mtpa,11.02,--,Levan,,40.683333,19.483333,1090000000,2024-07-26
0,https://www.gem.wiki/Fluxys_Zeebrugge_LNG_Terminal,Zeebrugge LNG Terminal,Import,Operating,Belgium,6.6,mtpa,8.98,1987,Zeebrugge,West Flanders,51.353,3.22241,--,2024-07-31
1,https://www.gem.wiki/Fluxys_Zeebrugge_LNG_Terminal,Zeebrugge LNG Terminal,Import,Operating,Belgium,4.7,mtpa,6.39,2024,Zeebrugge,West Flanders,51.353,3.22241,126440000,2024-07-31
2,https://www.gem.wiki/Fluxys_Zeebrugge_LNG_Terminal,Zeebrugge LNG Terminal,Import,Construction,Belgium,1.3,mtpa,1.77,2026,Zeebrugge,West Flanders,51.353,3.22241,--,2024-07-31
0,https://www.gem.wiki/Dahej_LNG_Terminal,Dahej LNG Terminal,Import,Operating,India,15,mtpa,20.4,2004,Dahej,Gujarat,21.6746,72.536,--,2024-06-14
1,https://www.gem.wiki/Dahej_LNG_Terminal,Dahej LNG Terminal,Import,Operating,India,2.5,mtpa,3.4,2019,Dahej,Gujarat,21.6746,72.536,--,2024-06-14
2,https://www.gem.wiki/Dahej_LNG_Terminal,Dahej LNG Terminal,Import,Construction,India,5,mtpa,6.8,2025,Dahej,Gujarat,21.6746,72.536,--,2024-06-14
0,https://www.gem.wiki/Adria_LNG_Terminal,Adria LNG Terminal,Import,Cancelled,Croatia,7,mtpa,9.52,--,"Omišalj, Krk Island",Primorje-Gorski Kotar,45.211944,14.554167,--,2024-07-26
0,https://www.gem.wiki/Dabhol_LNG_Terminal,Dabhol LNG Terminal,Import,Operating,India,5,mtpa,6.8,2013,Ratnagiri,Maharashtra,17.54,73.16,--,2024-06-14
1,https://www.gem.wiki/Dabhol_LNG_Terminal,Dabhol LNG Terminal,Import,Proposed,India,7,mtpa,9.52,2030,Ratnagiri,Maharashtra,17.54,73.16,--,2024-06-14
2,https://www.gem.wiki/Dabhol_LNG_Terminal,Dabhol LNG Terminal,Import,Construction,India,3,mtpa,4.08,2024,Ratnagiri,Maharashtra,17.54,73.16,--,2024-06-14
0,https://www.gem.wiki/Krk_FSRU,Krk FSRU,Import,Operating,Croatia,2.6,bcm/y,2.6,2021,"Omišalj, Krk Island",Primorje-Gorski Kotar,45.188543,14.545081,254624000,2024-07-26
1,https://www.gem.wiki/Krk_FSRU,Krk FSRU,Import,Operating,Croatia,0.3,bcm/y,0.3,2022,"Omišalj, Krk Island",Primorje-Gorski Kotar,45.188543,14.545081,0,2024-07-26
2,https://www.gem.wiki/Krk_FSRU,Krk FSRU,Import,Construction,Croatia,3.2,bcm/y,3.2,2025,"Omišalj, Krk Island",Primorje-Gorski Kotar,45.188543,14.545081,27250000,2024-07-26
0,https://www.gem.wiki/Dhamra_LNG_Terminal,Dhamra LNG Terminal,Import,Operating,India,5,mtpa,6.8,2023,Dhamra Port,Odisha,20.821109,86.9652643,--,2024-06-14
3,https://www.gem.wiki/Krk_FSRU,Krk FSRU,Import,Proposed,Croatia,4.1,bcm/y,4.1,2030,"Omišalj, Krk Island",Primorje-Gorski Kotar,45.188543,14.545081,--,2024-07-26
0,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Import,Construction,Cyprus,2,mtpa,2.72,2024,Vasilikos,Larnaca,34.720244,33.32384,590780000,2024-06-04
1,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
2,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
3,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
4,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
5,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-01
6,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
7,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
8,https://www.gem.wiki/Cyprus_LNG_Terminal,Cyprus LNG Terminal,Export,Cancelled,Cyprus,0.63,mtpa,0.86,2021,Vasilikos,Larnaca,34.720244,33.32384,750000000,2024-06-04
0,https://www.gem.wiki/Gangavaram_LNG_Terminal,Gangavaram LNG Terminal,Import,Shelved,India,10,mtpa,13.6,--,Gangavaram Port,Andhra Pradesh,17.616667,83.233333,--,2024-06-20
0,https://www.gem.wiki/Paldiski_LNG_Terminal,Paldiski LNG Terminal,Import,Shelved,Estonia,2.5,bcm/y,2.5,2025,,Harju,59.38445,24.07494,436000000,2024-07-23
0,https://www.gem.wiki/Haldia_LNG_Terminal,Haldia LNG Terminal,Import,Cancelled,India,1,mtpa,1.36,2020,"Haldia dock, Kolkata port",West Bengal,22.033333,88.1,195000000,2024-06-20
0,https://www.gem.wiki/Tallinn_LNG_Terminal,Tallinn LNG Terminal,Import,Proposed,Estonia,4,bcm/y,4,--,Muuga Harbour,Harju,59.50601,25.0045,272500000,2024-07-23
0,https://www.gem.wiki/Digha_FSRU,Digha FSRU,Import,Cancelled,India,3,mtpa,4.08,2020,Digha,West Bengal,21.68,87.55,--,2024-06-20
0,https://www.gem.wiki/Hamina_LNG_Terminal,Hamina LNG Terminal,Import,Operating,Finland,6000,MWh/d,0.22,2022,Port of Hamina,Kymenlaakso,60.5183139,27.1608198,109000000,2024-07-24
0,https://www.gem.wiki/Hazira_LNG_Terminal,Hazira LNG Terminal,Import,Operating,India,5,mtpa,6.8,2005,Hazira Port,Gujarat,21.098,72.624,--,2024-06-18
1,https://www.gem.wiki/Hazira_LNG_Terminal,Hazira LNG Terminal,Import,Cancelled,India,5,mtpa,6.8,--,Hazira Port,Gujarat,21.098,72.624,--,2024-06-18
0,https://www.gem.wiki/Pori_LNG_Terminal,Pori LNG Terminal,Import,Operating,Finland,0.1,mtpa,0.14,2016,Port of Tahkoluoto,Satakunta,61.63817,21.39881,88000000,2024-07-24
0,https://www.gem.wiki/Hazira_FSRU,Hazira FSRU,Import,Cancelled,India,5,mtpa,6.8,--,Hazira Port,Gujarat,21.098,72.624,--,2024-06-20
0,https://www.gem.wiki/Southern_Finland_LNG_Terminal,Southern Finland LNG Terminal,Import,Cancelled,Finland,,,--,--,,Uusimaa,60.01371,23.95714,--,2024-07-24
