id,tech,capacity_mw,lcoe_total,lcoe_pre,lcoe_cons,lcoe_fixed,lcoe_var,lcoe_infra,lcoe_fuel,lcoe_carbon
solar_68110,PV(50kW+),10.0,47.203182372642736,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0
solar_68111,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68112,PV(50kW+),4.2,59.45639608299728,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0
solar_68116,PV(50kW+),6.1,52.87609476878767,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,14.545929220884421,0.0,0.0
solar_68117,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68119,PV(50kW+),7.4,50.32072882457823,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,11.990563276674996,0.0,0.0
solar_68120,PV(50kW+),7.0,51.00590386895966,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0
solar_68122,PV(50kW+),9.2,47.974749053054865,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,9.644583505151628,0.0,0.0
solar_68124,PV(50kW+),5.7,53.896861731656735,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,15.566696183753502,0.0,0.0
solar_68125,PV(50kW+),6.0,53.11852692246906,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,14.788361374565829,0.0,0.0
solar_68126,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68127,PV(50kW+),6.4,52.1942543365587,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,13.864088788655463,0.0,0.0
solar_68128,PV(50kW+),1.3,106.58414112282243,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,68.2539755749192,0.0,0.0
solar_68129,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68133,PV(50kW+),15.0,44.24551009772958,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.915344549826331,0.0,0.0
solar_68138,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68140,PV(50kW+),6.2,52.64148300716049,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,14.311317459257252,0.0,0.0
solar_68141,PV(50kW+),2.0,82.69524967160072,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,44.365084123697486,0.0,0.0
solar_68142,PV(50kW+),1.5,97.48361104616654,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,59.153445498263316,0.0,0.0
solar_68143,PV(50kW+),4.5,58.047980713991,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,19.71781516608777,0.0,0.0
solar_68145,PV(50kW+),11.5,46.04583235202453,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,7.715666804121301,0.0,0.0
solar_68146,PV(50kW+),7.0,51.00590386895966,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0
solar_68148,PV(50kW+),12.6,45.37224239293459,3.327381309277312,25.351476642112853,9.651307596513076,0.0,7.042076845031348,0.0,0.0
solar_68149,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68150,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68151,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68152,PV(50kW+),6.0,53.11852692246906,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,14.788361374565829,0.0,0.0
solar_68153,PV(50kW+),4.9,56.43836314941242,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,18.108197601509175,0.0,0.0
solar_68154,PV(50kW+),15.0,44.24551009772958,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.915344549826331,0.0,0.0
solar_68155,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68156,PV(50kW+),9.0,48.18907313094712,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,9.858907583043885,0.0,0.0
solar_68157,PV(50kW+),12.7,45.31679296895797,3.327381309277312,25.351476642112853,9.651307596513078,0.0,6.986627421054723,0.0,0.0
solar_68158,PV(50kW+),4.6,57.61933255820649,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,19.289167010303256,0.0,0.0
solar_68159,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68160,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68161,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68163,PV(50kW+),10.0,47.203182372642736,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0
solar_68164,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68165,PV(50kW+),4.4,58.496112876856635,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,20.1659473289534,0.0,0.0
solar_68166,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68167,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68168,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68169,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68170,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68173,PV(50kW+),5.8,53.628470418143756,3.327381309277312,25.35147664211285,9.651307596513076,0.0,15.298304870240514,0.0,0.0
solar_68174,PV(50kW+),1.1,118.99395486371684,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,80.6637893158136,0.0,0.0
solar_68175,PV(50kW+),3.5,63.681642190016085,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,25.35147664211285,0.0,0.0
solar_68176,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68177,PV(50kW+),11.0,46.3965444794846,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.066378931581362,0.0,0.0
solar_68179,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68181,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68184,PV(50kW+),1.1,118.99395486371684,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,80.6637893158136,0.0,0.0
solar_68186,PV(50kW+),6.6,51.77413043387217,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.443964885968935,0.0,0.0
solar_68187,PV(50kW+),14.3,44.53507241835044,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,6.2049068704472,0.0,0.0
solar_68188,PV(50kW+),14.0,44.66803470843145,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.3378691605282125,0.0,0.0
solar_68190,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68191,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68194,PV(50kW+),15.0,44.24551009772958,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.915344549826331,0.0,0.0
solar_68195,PV(50kW+),5.1,55.7282377532748,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,17.398072205371562,0.0,0.0
solar_68196,PV(50kW+),10.2,47.02920165058902,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,8.699036102685781,0.0,0.0
solar_68197,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68198,PV(50kW+),8.2,49.1509177731953,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,10.82075222529207,0.0,0.0
solar_68200,PV(50kW+),15.0,44.24551009772958,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.915344549826331,0.0,0.0
solar_68201,PV(50kW+),4.2,59.45639608299728,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0
solar_68202,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68205,PV(50kW+),14.8,44.32544718624074,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,5.995281638337498,0.0,0.0
solar_68206,PV(50kW+),5.2,55.39365944163304,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,17.0634938937298,0.0,0.0
solar_68208,PV(50kW+),2.0,82.69524967160072,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,44.365084123697486,0.0,0.0
solar_68209,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68210,PV(50kW+),5.2,55.39365944163304,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,17.0634938937298,0.0,0.0
solar_68212,PV(50kW+),9.5,47.67018325815533,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,9.340017710252102,0.0,0.0
solar_68214,PV(50kW+),3.1,66.95280046641774,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,28.622634918514503,0.0,0.0
solar_68216,PV(50kW+),8.9,48.29984737345324,3.3273813092773117,25.351476642112853,9.651307596513078,0.0,9.969681825549996,0.0,0.0
solar_68217,PV(50kW+),8.2,49.1509177731953,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,10.82075222529207,0.0,0.0
solar_68218,PV(50kW+),6.4,52.1942543365587,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,13.864088788655463,0.0,0.0
solar_68223,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68227,PV(50kW+),3.9,61.081490739542986,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,22.751325191639737,0.0,0.0
solar_68228,PV(50kW+),13.4,44.951819894723755,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,6.621654346820519,0.0,0.0
solar_68230,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68231,PV(50kW+),11.6,45.97931798302349,3.327381309277312,25.35147664211285,9.651307596513076,0.0,7.649152435120257,0.0,0.0
solar_68232,PV(50kW+),6.5,51.98096066288708,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.650795114983842,0.0,0.0
solar_68233,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68234,PV(50kW+),8.4,48.89328081545026,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,10.56311526754702,0.0,0.0
solar_68235,PV(50kW+),4.2,59.45639608299728,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0
solar_68236,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68237,PV(50kW+),6.5,51.98096066288708,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.650795114983842,0.0,0.0
solar_68238,PV(50kW+),4.0,60.512707609751985,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,22.182542061848743,0.0,0.0
solar_68239,PV(50kW+),9.6,47.572891407006885,3.327381309277312,25.35147664211285,9.651307596513076,0.0,9.242725859103643,0.0,0.0
solar_68240,PV(50kW+),4.5,58.047980713991,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,19.71781516608777,0.0,0.0
solar_68242,PV(50kW+),6.8,51.37871970193191,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.048554154028674,0.0,0.0
solar_68243,PV(50kW+),3.5,63.681642190016085,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,25.35147664211285,0.0,0.0
solar_68244,PV(50kW+),1.5,97.48361104616654,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,59.153445498263316,0.0,0.0
solar_68246,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68247,PV(50kW+),1.5,97.48361104616654,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,59.153445498263316,0.0,0.0
solar_68248,PV(50kW+),1.5,97.48361104616654,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,59.153445498263316,0.0,0.0
solar_68249,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68250,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68251,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68255,PV(50kW+),2.8,70.0195113505443,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,31.68934580264106,0.0,0.0
solar_68256,PV(50kW+),12.2,45.60313015834545,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,7.2729646104422105,0.0,0.0
solar_68258,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68259,PV(50kW+),2.8,70.0195113505443,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,31.68934580264106,0.0,0.0
solar_68260,PV(50kW+),10.2,47.02920165058902,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,8.699036102685781,0.0,0.0
solar_68261,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68262,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68263,PV(50kW+),14.8,44.32544718624074,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,5.995281638337498,0.0,0.0
solar_68267,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68268,PV(50kW+),13.1,45.10346083396392,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.7732952860606845,0.0,0.0
solar_68269,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68270,PV(50kW+),2.0,82.69524967160072,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,44.365084123697486,0.0,0.0
solar_68272,PV(50kW+),8.6,48.647626972018934,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,10.317461424115695,0.0,0.0
solar_68273,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68275,PV(50kW+),11.0,46.3965444794846,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.066378931581362,0.0,0.0
solar_68276,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68277,PV(50kW+),6.0,53.11852692246906,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,14.788361374565829,0.0,0.0
solar_68278,PV(50kW+),6.7,51.57347424154428,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,13.243308693641039,0.0,0.0
solar_68279,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68280,PV(50kW+),11.5,46.04583235202453,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,7.715666804121301,0.0,0.0
solar_68281,PV(50kW+),18.3,43.17880862153138,3.3273813092773117,25.351476642112853,9.651307596513078,0.0,4.848643073628141,0.0,0.0
solar_68283,PV(50kW+),13.2,45.05214799088771,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.7219824429844675,0.0,0.0
solar_68284,PV(50kW+),17.6,43.37165238014159,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.04148683223835,0.0,0.0
solar_68285,PV(50kW+),10.7,46.62270463644482,3.327381309277312,25.35147664211285,9.651307596513078,0.0,8.292539088541588,0.0,0.0
solar_68286,PV(50kW+),13.6,44.85444262491758,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.524277077014337,0.0,0.0
solar_68288,PV(50kW+),17.0,43.549587209514705,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.219421661611469,0.0,0.0
solar_68289,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68291,PV(50kW+),7.3,50.48498311603954,3.3273813092773117,25.351476642112853,9.651307596513078,0.0,12.154817568136298,0.0,0.0
solar_68292,PV(50kW+),10.0,47.203182372642736,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0
solar_68293,PV(50kW+),1.3,106.58414112282243,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,68.2539755749192,0.0,0.0
solar_68294,PV(50kW+),8.1,49.28450730684089,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,10.954341758937652,0.0,0.0
solar_68297,PV(50kW+),6.4,52.1942543365587,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,13.864088788655463,0.0,0.0
solar_68298,PV(50kW+),1.6,93.7865207025251,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,55.45635515462185,0.0,0.0
solar_68300,PV(50kW+),4.4,58.496112876856635,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,20.1659473289534,0.0,0.0
solar_68301,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68303,PV(50kW+),7.0,51.00590386895966,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0
solar_68304,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68305,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68306,PV(50kW+),2.3,76.90849956850974,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,38.57833402060651,0.0,0.0
solar_68308,PV(50kW+),9.3,47.871043854074735,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,9.540878306171502,0.0,0.0
solar_68309,PV(50kW+),4.4,58.496112876856635,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,20.1659473289534,0.0,0.0
solar_68310,PV(50kW+),7.2,50.65380002670809,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,12.323634478804856,0.0,0.0
solar_68311,PV(50kW+),6.5,51.98096066288708,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.650795114983842,0.0,0.0
solar_68312,PV(50kW+),5.5,54.462923411065965,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,16.132757863162723,0.0,0.0
solar_68313,PV(50kW+),10.0,47.203182372642736,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0
solar_68314,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68315,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68316,PV(50kW+),10.8,46.54592186710647,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.215756319203237,0.0,0.0
solar_68317,PV(50kW+),8.3,49.02054726445685,3.327381309277312,25.35147664211285,9.651307596513076,0.0,10.69038171655361,0.0,0.0
solar_68320,PV(50kW+),1.7,90.52438216401794,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,52.194216616114694,0.0,0.0
solar_68322,PV(50kW+),2.1,80.58262661809131,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,42.25246107018808,0.0,0.0
solar_68324,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68326,PV(50kW+),8.8,48.41313921237993,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,10.0829736644767,0.0,0.0
solar_68327,PV(50kW+),1.7,90.52438216401794,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,52.194216616114694,0.0,0.0
solar_68328,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68330,PV(50kW+),5.8,53.628470418143756,3.327381309277312,25.35147664211285,9.651307596513076,0.0,15.298304870240514,0.0,0.0
solar_68338,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68339,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68340,PV(50kW+),4.4,58.496112876856635,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,20.1659473289534,0.0,0.0
solar_68341,PV(50kW+),4.0,60.512707609751985,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,22.182542061848743,0.0,0.0
solar_68342,PV(50kW+),7.0,51.00590386895966,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0
solar_68344,PV(50kW+),8.0,49.42143657882761,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0
solar_68345,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68347,PV(50kW+),12.0,45.72434623518615,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,7.3941806872829146,0.0,0.0
solar_68348,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68349,PV(50kW+),9.6,47.572891407006885,3.327381309277312,25.35147664211285,9.651307596513076,0.0,9.242725859103643,0.0,0.0
solar_68350,PV(50kW+),9.0,48.18907313094712,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,9.858907583043885,0.0,0.0
solar_68351,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68354,PV(50kW+),1.8,87.62470346312267,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,49.29453791521942,0.0,0.0
solar_68355,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68356,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68358,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68360,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68363,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68364,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68366,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68367,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68368,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68370,PV(50kW+),3.2,66.05834312521417,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,27.728177577310927,0.0,0.0
solar_68372,PV(50kW+),6.5,51.98096066288708,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.650795114983842,0.0,0.0
solar_68374,PV(50kW+),3.5,63.681642190016085,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,25.35147664211285,0.0,0.0
solar_68375,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68376,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68377,PV(50kW+),2.4,75.30106898431782,3.327381309277312,25.35147664211285,9.651307596513076,0.0,36.970903436414574,0.0,0.0
solar_68379,PV(50kW+),3.0,67.90688829703488,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0
solar_68380,PV(50kW+),1.0,127.0603337952982,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0
solar_68381,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68382,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68384,PV(50kW+),8.9,48.29984737345324,3.3273813092773117,25.351476642112853,9.651307596513078,0.0,9.969681825549996,0.0,0.0
solar_68385,PV(50kW+),1.2,112.2719724207324,3.327381309277312,25.35147664211285,9.651307596513076,0.0,73.94180687282915,0.0,0.0
solar_68386,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68387,PV(50kW+),2.3,76.90849956850974,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,38.57833402060651,0.0,0.0
solar_68388,PV(50kW+),3.5,63.681642190016085,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,25.35147664211285,0.0,0.0
solar_68390,PV(50kW+),5.0,56.07619919738223,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0
solar_68391,PV(50kW+),10.0,47.203182372642736,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0
solar_68392,PV(50kW+),13.0,45.15556310539516,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.825397557491921,0.0,0.0
solar_68393,PV(50kW+),2.1,80.58262661809131,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,42.25246107018808,0.0,0.0
solar_68394,PV(50kW+),2.4,75.30106898431782,3.327381309277312,25.35147664211285,9.651307596513076,0.0,36.970903436414574,0.0,0.0
