id,tech,capacity_mw,lcoe_per_mwh,pv_total_costs,pv_generation_mwh,pv_pre_capex_per_mw,pv_construction_capex_per_mw,pv_fixed_opex_per_mw,pv_variable_opex_per_mw,pv_pre_capex,pv_construction_capex,pv_fixed_opex,pv_variable_opex,pv_infra,lcoe_pre,lcoe_cons,lcoe_fixed,lcoe_var,lcoe_infra,lcoe_fuel,lcoe_carbon,capex_df,build_years
solar_67993,PV(50kW+),2.6,72.45715333536283,2830883.826669994,39069.763251220305,50000.0,380952.38095238095,145028.57802325767,0.0,130000.0,990476.1904761905,377074.30286046996,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,34.1269877874596,0.0,0.0,0.9576719576719577,2
solar_67997,PV(50kW+),7.3,50.48498311603954,5537994.333855495,109695.87374381084,50000.0,380952.38095238095,145028.57802325767,0.0,365000.0,2780952.380952381,1058708.619569781,0.0,1333333.3333333333,3.3273813092773117,25.351476642112853,9.651307596513078,0.0,12.154817568136298,0.0,0.0,0.9576719576719577,2
solar_67998,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_67999,PV(50kW+),6.8,51.37871970193191,5250003.854367675,102182.45773396078,50000.0,380952.38095238095,145028.57802325767,0.0,340000.0,2590476.1904761903,986194.330558152,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.048554154028674,0.0,0.0,0.9576719576719577,2
solar_68000,PV(50kW+),6.0,53.11852692246906,4789219.087187164,90160.9921182007,50000.0,380952.38095238095,145028.57802325767,0.0,300000.0,2285714.2857142854,870171.468139546,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,14.788361374565829,0.0,0.0,0.9576719576719577,2
solar_68004,PV(50kW+),4.6,57.61933255820649,3982845.7446212703,69123.42729062053,50000.0,380952.38095238095,145028.57802325767,0.0,229999.99999999997,1752380.9523809522,667131.4589069852,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,19.289167010303256,0.0,0.0,0.9576719576719577,2
solar_68005,PV(50kW+),4.9,56.43836314941242,4155640.0323139625,73631.47689653057,50000.0,380952.38095238095,145028.57802325767,0.0,245000.00000000003,1866666.6666666667,710640.0323139626,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,18.108197601509175,0.0,0.0,0.9576719576719577,2
solar_68006,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68007,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68008,PV(50kW+),6.6,51.77413043387217,5134807.662572548,99177.09133002076,50000.0,380952.38095238095,145028.57802325767,0.0,330000.0,2514285.714285714,957188.6149535006,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,13.443964885968935,0.0,0.0,0.9576719576719577,2
solar_68009,PV(50kW+),6.2,52.64148300716049,4904415.278982293,93166.35852214073,50000.0,380952.38095238095,145028.57802325767,0.0,310000.0,2361904.761904762,899177.1837441976,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,14.311317459257252,0.0,0.0,0.9576719576719577,2
solar_68010,PV(50kW+),6.1,52.87609476878767,4846817.183084729,91663.6753201707,50000.0,380952.38095238095,145028.57802325767,0.0,305000.0,2323809.523809524,884674.3259418717,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,14.545929220884421,0.0,0.0,0.9576719576719577,2
solar_68012,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68015,PV(50kW+),4.9,56.43836314941242,4155640.0323139625,73631.47689653057,50000.0,380952.38095238095,145028.57802325767,0.0,245000.00000000003,1866666.6666666667,710640.0323139626,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,18.108197601509175,0.0,0.0,0.9576719576719577,2
solar_68016,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68017,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68019,PV(50kW+),2.9,68.92677528838426,3003678.114362685,43577.81285713033,50000.0,380952.38095238095,145028.57802325767,0.0,145000.0,1104761.9047619046,420582.8762674472,0.0,1333333.3333333333,3.327381309277312,25.35147664211285,9.651307596513076,0.0,30.59660974048103,0.0,0.0,0.9576719576719577,2
solar_68021,PV(50kW+),1.0,127.0603337952982,1909314.2923089718,15026.832019700116,50000.0,380952.38095238095,145028.57802325767,0.0,50000.0,380952.38095238095,145028.57802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0,0.9576719576719577,2
solar_68022,PV(50kW+),4.2,59.45639608299728,3752453.3610310154,63112.69448274049,50000.0,380952.38095238095,145028.57802325767,0.0,210000.0,1600000.0,609120.0276976823,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0,0.9576719576719577,2
solar_68024,PV(50kW+),14.2,44.57876894560711,9512262.9507874,213381.01467974164,50000.0,380952.38095238095,145028.57802325767,0.0,710000.0,5409523.809523809,2059405.8079302588,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,6.248603397703872,0.0,0.0,0.9576719576719577,2
solar_68025,PV(50kW+),1.4,101.70885715318536,2139706.675899227,21037.56482758016,50000.0,380952.38095238095,145028.57802325767,0.0,70000.0,533333.3333333333,203040.00923256073,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,63.37869160528212,0.0,0.0,0.9576719576719577,2
solar_68027,PV(50kW+),13.2,45.05214799088771,8936281.991811763,198354.18266004152,50000.0,380952.38095238095,145028.57802325767,0.0,660000.0,5028571.428571428,1914377.2299070011,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.7219824429844675,0.0,0.0,0.9576719576719577,2
solar_68028,PV(50kW+),10.0,47.203182372642736,7093142.923089719,150268.32019700116,50000.0,380952.38095238095,145028.57802325767,0.0,500000.0,3809523.8095238097,1450285.7802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0,0.9576719576719577,2
solar_68029,PV(50kW+),10.4,46.861912494768134,7323535.306679975,156279.05300488122,50000.0,380952.38095238095,145028.57802325767,0.0,520000.0,3961904.761904762,1508297.2114418799,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,8.5317469468649,0.0,0.0,0.9576719576719577,2
solar_68031,PV(50kW+),2.4,75.30106898431782,2715687.634874866,36064.39684728027,50000.0,380952.38095238095,145028.57802325767,0.0,120000.0,914285.7142857142,348068.58725581836,0.0,1333333.3333333333,3.327381309277312,25.35147664211285,9.651307596513076,0.0,36.970903436414574,0.0,0.0,0.9576719576719577,2
solar_68033,PV(50kW+),3.0,67.90688829703488,3061276.2102602487,45080.49605910035,50000.0,380952.38095238095,145028.57802325767,0.0,150000.0,1142857.1428571427,435085.734069773,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0,0.9576719576719577,2
solar_68035,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68036,PV(50kW+),1.1,118.99395486371684,1966912.3882065357,16529.515221670128,50000.0,380952.38095238095,145028.57802325767,0.0,55000.00000000001,419047.61904761905,159531.43582558344,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,80.6637893158136,0.0,0.0,0.9576719576719577,2
solar_68037,PV(50kW+),7.0,51.00590386895966,5365200.046162804,105187.82413790081,50000.0,380952.38095238095,145028.57802325767,0.0,350000.0,2666666.6666666665,1015200.0461628037,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0,0.9576719576719577,2
solar_68038,PV(50kW+),4.1,59.971669998487386,3694855.2651334517,61610.01128077047,50000.0,380952.38095238095,145028.57802325767,0.0,204999.99999999997,1561904.7619047617,594617.1698953564,0.0,1333333.3333333333,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,21.64150445058414,0.0,0.0,0.9576719576719577,2
solar_68039,PV(50kW+),13.0,45.15556310539516,8821085.800016636,195348.8162561015,50000.0,380952.38095238095,145028.57802325767,0.0,650000.0,4952380.952380952,1885371.5143023496,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.825397557491921,0.0,0.0,0.9576719576719577,2
solar_68043,PV(50kW+),13.2,45.05214799088771,8936281.991811763,198354.18266004152,50000.0,380952.38095238095,145028.57802325767,0.0,660000.0,5028571.428571428,1914377.2299070011,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.7219824429844675,0.0,0.0,0.9576719576719577,2
solar_68045,PV(50kW+),10.0,47.203182372642736,7093142.923089719,150268.32019700116,50000.0,380952.38095238095,145028.57802325767,0.0,500000.0,3809523.8095238097,1450285.7802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0,0.9576719576719577,2
solar_68046,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68047,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68055,PV(50kW+),4.2,59.45639608299728,3752453.3610310154,63112.69448274049,50000.0,380952.38095238095,145028.57802325767,0.0,210000.0,1600000.0,609120.0276976823,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0,0.9576719576719577,2
solar_68056,PV(50kW+),2.9,68.92677528838426,3003678.114362685,43577.81285713033,50000.0,380952.38095238095,145028.57802325767,0.0,145000.0,1104761.9047619046,420582.8762674472,0.0,1333333.3333333333,3.327381309277312,25.35147664211285,9.651307596513076,0.0,30.59660974048103,0.0,0.0,0.9576719576719577,2
solar_68057,PV(50kW+),1.0,127.0603337952982,1909314.2923089718,15026.832019700116,50000.0,380952.38095238095,145028.57802325767,0.0,50000.0,380952.38095238095,145028.57802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0,0.9576719576719577,2
solar_68059,PV(50kW+),1.4,101.70885715318536,2139706.675899227,21037.56482758016,50000.0,380952.38095238095,145028.57802325767,0.0,70000.0,533333.3333333333,203040.00923256073,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,63.37869160528212,0.0,0.0,0.9576719576719577,2
solar_68061,PV(50kW+),10.0,47.203182372642736,7093142.923089719,150268.32019700116,50000.0,380952.38095238095,145028.57802325767,0.0,500000.0,3809523.8095238097,1450285.7802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0,0.9576719576719577,2
solar_68063,PV(50kW+),4.4,58.496112876856635,3867649.552826143,66118.06088668051,50000.0,380952.38095238095,145028.57802325767,0.0,220000.00000000003,1676190.4761904762,638125.7433023338,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,20.1659473289534,0.0,0.0,0.9576719576719577,2
solar_68064,PV(50kW+),2.5,73.82223284686124,2773285.73077243,37567.08004925029,50000.0,380952.38095238095,145028.57802325767,0.0,125000.0,952380.9523809524,362571.44505814416,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,35.49206729895799,0.0,0.0,0.9576719576719577,2
solar_68065,PV(50kW+),5.5,54.462923411065965,4501228.607699346,82647.57610835064,50000.0,380952.38095238095,145028.57802325767,0.0,275000.0,2095238.0952380951,797657.1791279172,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,16.132757863162723,0.0,0.0,0.9576719576719577,2
solar_68068,PV(50kW+),6.4,52.1942543365587,5019611.47077742,96171.72492608074,50000.0,380952.38095238095,145028.57802325767,0.0,320000.0,2438095.2380952383,928182.8993488491,0.0,1333333.3333333333,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,13.864088788655463,0.0,0.0,0.9576719576719577,2
solar_68069,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68070,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68071,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68072,PV(50kW+),10.6,46.700936137280124,7438731.498475102,159284.4194088212,50000.0,380952.38095238095,145028.57802325767,0.0,530000.0,4038095.238095238,1537302.927046531,0.0,1333333.3333333333,3.327381309277312,25.351476642112853,9.651307596513076,0.0,8.370770589376885,0.0,0.0,0.9576719576719577,2
solar_68074,PV(50kW+),5.9,53.36917711525831,4731620.991289601,88658.30891623069,50000.0,380952.38095238095,145028.57802325767,0.0,295000.0,2247619.0476190476,855668.6103372202,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,15.039011567355079,0.0,0.0,0.9576719576719577,2
solar_68075,PV(50kW+),1.0,127.0603337952982,1909314.2923089718,15026.832019700116,50000.0,380952.38095238095,145028.57802325767,0.0,50000.0,380952.38095238095,145028.57802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0,0.9576719576719577,2
solar_68076,PV(50kW+),12.0,45.72434623518615,8245104.841040996,180321.9842364014,50000.0,380952.38095238095,145028.57802325767,0.0,600000.0,4571428.571428571,1740342.936279092,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,7.3941806872829146,0.0,0.0,0.9576719576719577,2
solar_68077,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68078,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68079,PV(50kW+),1.0,127.0603337952982,1909314.2923089718,15026.832019700116,50000.0,380952.38095238095,145028.57802325767,0.0,50000.0,380952.38095238095,145028.57802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,88.73016824739497,0.0,0.0,0.9576719576719577,2
solar_68080,PV(50kW+),1.3,106.58414112282243,2082108.5800016634,19534.881625610153,50000.0,380952.38095238095,145028.57802325767,0.0,65000.0,495238.09523809527,188537.15143023498,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,68.2539755749192,0.0,0.0,0.9576719576719577,2
solar_68082,PV(50kW+),2.0,82.69524967160072,2485295.2512846105,30053.66403940023,50000.0,380952.38095238095,145028.57802325767,0.0,100000.0,761904.7619047619,290057.15604651533,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,44.365084123697486,0.0,0.0,0.9576719576719577,2
solar_68083,PV(50kW+),10.5,46.78065776194086,7381133.402577539,157781.7362068512,50000.0,380952.38095238095,145028.57802325767,0.0,525000.0,4000000.0,1522800.0692442055,0.0,1333333.3333333333,3.327381309277312,25.351476642112853,9.651307596513078,0.0,8.450492214037617,0.0,0.0,0.9576719576719577,2
solar_68084,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68087,PV(50kW+),13.1,45.10346083396392,8878683.895914199,196851.4994580715,50000.0,380952.38095238095,145028.57802325767,0.0,655000.0,4990476.19047619,1899874.3721046753,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,6.7732952860606845,0.0,0.0,0.9576719576719577,2
solar_68088,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68090,PV(50kW+),10.0,47.203182372642736,7093142.923089719,150268.32019700116,50000.0,380952.38095238095,145028.57802325767,0.0,500000.0,3809523.8095238097,1450285.7802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0,0.9576719576719577,2
solar_68091,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68093,PV(50kW+),4.7,57.20892474947663,4040443.840518835,70626.11049259055,50000.0,380952.38095238095,145028.57802325767,0.0,235000.0,1790476.1904761905,681634.3167093111,0.0,1333333.3333333333,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,18.878759201573395,0.0,0.0,0.9576719576719577,2
solar_68097,PV(50kW+),3.0,67.90688829703488,3061276.2102602487,45080.49605910035,50000.0,380952.38095238095,145028.57802325767,0.0,150000.0,1142857.1428571427,435085.734069773,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,29.576722749131658,0.0,0.0,0.9576719576719577,2
solar_68098,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68101,PV(50kW+),7.5,50.16085464755591,5653190.525650623,112701.24014775087,50000.0,380952.38095238095,145028.57802325767,0.0,375000.0,2857142.8571428573,1087714.3351744325,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.830689099652663,0.0,0.0,0.9576719576719577,2
solar_68103,PV(50kW+),6.3,52.41431923796594,4962013.374879857,94669.04172411072,50000.0,380952.38095238095,145028.57802325767,0.0,315000.0,2400000.0,913680.0415465232,0.0,1333333.3333333333,3.327381309277312,25.351476642112853,9.651307596513076,0.0,14.084153690062696,0.0,0.0,0.9576719576719577,2
solar_68104,PV(50kW+),7.2,50.65380002670809,5480396.237957931,108193.19054184084,50000.0,380952.38095238095,145028.57802325767,0.0,360000.0,2742857.1428571427,1044205.7617674553,0.0,1333333.3333333333,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,12.323634478804856,0.0,0.0,0.9576719576719577,2
solar_68105,PV(50kW+),1.5,97.48361104616654,2197304.771796791,22540.248029550174,50000.0,380952.38095238095,145028.57802325767,0.0,75000.0,571428.5714285714,217542.8670348865,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,59.153445498263316,0.0,0.0,0.9576719576719577,2
solar_68106,PV(50kW+),8.0,49.42143657882761,5941181.005138442,120214.65615760093,50000.0,380952.38095238095,145028.57802325767,0.0,400000.0,3047619.0476190476,1160228.6241860613,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,11.091271030924371,0.0,0.0,0.9576719576719577,2
solar_68107,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68108,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68110,PV(50kW+),10.0,47.203182372642736,7093142.923089719,150268.32019700116,50000.0,380952.38095238095,145028.57802325767,0.0,500000.0,3809523.8095238097,1450285.7802325767,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,8.873016824739498,0.0,0.0,0.9576719576719577,2
solar_68111,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68112,PV(50kW+),4.2,59.45639608299728,3752453.3610310154,63112.69448274049,50000.0,380952.38095238095,145028.57802325767,0.0,210000.0,1600000.0,609120.0276976823,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,21.12623053509404,0.0,0.0,0.9576719576719577,2
solar_68116,PV(50kW+),6.1,52.87609476878767,4846817.183084729,91663.6753201707,50000.0,380952.38095238095,145028.57802325767,0.0,305000.0,2323809.523809524,884674.3259418717,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,14.545929220884421,0.0,0.0,0.9576719576719577,2
solar_68117,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68119,PV(50kW+),7.4,50.32072882457823,5595592.429753059,111198.55694578086,50000.0,380952.38095238095,145028.57802325767,0.0,370000.0,2819047.619047619,1073211.4773721069,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513078,0.0,11.990563276674996,0.0,0.0,0.9576719576719577,2
solar_68120,PV(50kW+),7.0,51.00590386895966,5365200.046162804,105187.82413790081,50000.0,380952.38095238095,145028.57802325767,0.0,350000.0,2666666.6666666665,1015200.0461628037,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,12.675738321056425,0.0,0.0,0.9576719576719577,2
solar_68122,PV(50kW+),9.2,47.974749053054865,6632358.155909208,138246.85458124106,50000.0,380952.38095238095,145028.57802325767,0.0,459999.99999999994,3504761.9047619044,1334262.9178139705,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,9.644583505151628,0.0,0.0,0.9576719576719577,2
solar_68124,PV(50kW+),5.7,53.896861731656735,4616424.799494473,85652.94251229067,50000.0,380952.38095238095,145028.57802325767,0.0,285000.0,2171428.5714285714,826662.8947325688,0.0,1333333.3333333333,3.3273813092773112,25.351476642112846,9.651307596513076,0.0,15.566696183753502,0.0,0.0,0.9576719576719577,2
solar_68125,PV(50kW+),6.0,53.11852692246906,4789219.087187164,90160.9921182007,50000.0,380952.38095238095,145028.57802325767,0.0,300000.0,2285714.2857142854,870171.468139546,0.0,1333333.3333333333,3.3273813092773117,25.351476642112846,9.651307596513076,0.0,14.788361374565829,0.0,0.0,0.9576719576719577,2
solar_68126,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68127,PV(50kW+),6.4,52.1942543365587,5019611.47077742,96171.72492608074,50000.0,380952.38095238095,145028.57802325767,0.0,320000.0,2438095.2380952383,928182.8993488491,0.0,1333333.3333333333,3.3273813092773117,25.351476642112853,9.651307596513076,0.0,13.864088788655463,0.0,0.0,0.9576719576719577,2
solar_68128,PV(50kW+),1.3,106.58414112282243,2082108.5800016634,19534.881625610153,50000.0,380952.38095238095,145028.57802325767,0.0,65000.0,495238.09523809527,188537.15143023498,0.0,1333333.3333333333,3.3273813092773112,25.35147664211285,9.651307596513076,0.0,68.2539755749192,0.0,0.0,0.9576719576719577,2
solar_68129,PV(50kW+),5.0,56.07619919738223,4213238.128211526,75134.16009850058,50000.0,380952.38095238095,145028.57802325767,0.0,250000.0,1904761.9047619049,725142.8901162883,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,17.746033649478996,0.0,0.0,0.9576719576719577,2
solar_68133,PV(50kW+),15.0,44.24551009772958,9973047.717967914,225402.48029550174,50000.0,380952.38095238095,145028.57802325767,0.0,750000.0,5714285.714285715,2175428.670348865,0.0,1333333.3333333333,3.3273813092773117,25.35147664211285,9.651307596513076,0.0,5.915344549826331,0.0,0.0,0.9576719576719577,2
