bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
CZ9-400,400,f,Substation,f,CZ9,14.215251999999987,49.89864759374763,CZ,POINT (14.215251999999989 49.89864759374763)
DE1-220,220,f,Substation,f,DE1,13.677140000000009,54.81728079576386,DE,POINT (13.677140000000009 54.817280795763864)
DE10-380,380,f,Substation,f,DE10,9.55273434158658,53.56351078676104,DE,POINT (9.55273434158658 53.563510786761036)
DE100-220,220,f,Substation,f,DE100,7.135589007277195,51.41706529105013,DE,POINT (7.135589007277195 51.41706529105013)
DE100-380,380,f,Substation,f,DE100,7.135881813553114,51.417263265710986,DE,POINT (7.135881813553114 51.417263265710986)
DE102-220,220,f,Substation,f,DE102,7.244493852789926,51.40074485119219,DE,POINT (7.244493852789926 51.40074485119219)
DE102-380,380,f,Substation,f,DE102,7.244787024633815,51.40094255459367,DE,POINT (7.2447870246338155 51.40094255459367)
DE103-380,380,f,Substation,f,DE103,11.949096496471162,51.40012244621311,DE,POINT (11.949096496471162 51.40012244621311)
DE104-380,380,f,Substation,f,DE104,8.907932800000003,51.39009809446736,DE,POINT (8.907932800000003 51.39009809446736)
DE105-220,220,f,Substation,f,DE105,7.189059400000002,51.37620589446112,DE,POINT (7.189059400000002 51.376205894461116)
DE106-220,220,f,Substation,f,DE106,6.703512700000003,51.3705244944586,DE,POINT (6.703512700000003 51.3705244944586)
DE107-220,220,f,Substation,f,DE107,6.709224388263882,51.36152847483574,DE,POINT (6.709224388263882 51.36152847483574)
DE107-380,380,f,Substation,f,DE107,6.7095150123574845,51.36172750834762,DE,POINT (6.7095150123574845 51.36172750834762)
DE108-220,220,f,Substation,f,DE108,9.644376,51.357485994452695,DE,POINT (9.644376000000001 51.357485994452695)
DE109-220,220,f,Substation,f,DE109,7.59728974680657,51.34823073723956,DE,POINT (7.59728974680657 51.34823073723956)
DE11-380,380,f,Substation,f,DE11,9.524278467525209,53.54646033541849,DE,POINT (9.524278467525209 53.54646033541849)
DE110-220,220,f,Substation,f,DE110,6.721174529260266,51.34265578686514,DE,POINT (6.721174529260266 51.342655786865144)
DE110-380,380,f,Substation,f,DE110,6.721465088084146,51.34285479107073,DE,POINT (6.721465088084146 51.34285479107073)
DE111-380,380,f,Substation,f,DE111,6.821038505957257,51.341401801176325,DE,POINT (6.821038505957257 51.341401801176325)
DE112-380,380,f,Substation,f,DE112,6.792451300000009,51.326061694438536,DE,POINT (6.792451300000009 51.326061694438536)
DE113-220,220,f,Substation,f,DE113,6.522731399999995,51.322488094436885,DE,POINT (6.522731399999995 51.322488094436885)
DE114-380,380,f,Substation,f,DE114,6.588194200000004,51.28422529441954,DE,POINT (6.588194200000004 51.28422529441954)
DE117-380,380,f,Substation,f,DE117,6.657492900000003,51.19155419437732,DE,POINT (6.657492900000003 51.19155419437732)
DE118-220,220,f,Substation,f,DE118,6.879764699999999,51.18915739437622,DE,POINT (6.879764699999999 51.18915739437622)
DE119-380,380,f,Substation,f,DE119,12.408075831321682,51.178106428245,DE,POINT (12.408075831321682 51.178106428245)
DE12-380,380,f,Substation,f,DE12,9.951962864359867,53.4895990880549,DE,POINT (9.951962864359869 53.4895990880549)
DE121-380,380,f,Substation,f,DE121,9.095729600000004,51.1638940943646,DE,POINT (9.095729600000004 51.1638940943646)
DE122-220,220,f,Substation,f,DE122,6.935751400000001,51.14209109435459,DE,POINT (6.935751400000001 51.14209109435459)
DE124-380,380,f,Substation,f,DE124,6.910996700000006,51.11766229434339,DE,POINT (6.910996700000006 51.11766229434339)
DE125-220,220,f,Substation,f,DE125,6.62170786954754,51.05444962416899,DE,POINT (6.62170786954754 51.05444962416899)
DE125-380,380,f,Substation,f,DE125,6.621996234564668,51.05464887830735,DE,POINT (6.621996234564668 51.05464887830735)
DE126-220,220,f,Substation,f,DE126,6.962914360066468,51.05087051423142,DE,POINT (6.962914360066468 51.05087051423142)
DE127-380,380,f,Substation,f,DE127,6.659123618464068,51.03709977986417,DE,POINT (6.659123618464068 51.03709977986417)
DE128-380,380,f,Substation,f,DE128,6.634290410632012,51.034170776226574,DE,POINT (6.634290410632012 51.034170776226574)
DE129-220,220,f,Substation,f,DE129,6.854151100000001,51.02386209429996,DE,POINT (6.854151100000001 51.02386209429996)
DE13-380,380,f,Substation,f,DE13,9.388690700000016,53.33842049526152,DE,POINT (9.388690700000016 53.338420495261516)
DE130-380,380,f,Substation,f,DE130,6.959112100000008,51.02029029429831,DE,POINT (6.959112100000008 51.020290294298306)
DE131-220,220,f,Substation,f,DE131,6.699473899999996,50.974868294277066,DE,POINT (6.699473899999996 50.974868294277066)
DE132-220,220,f,Substation,f,DE132,7.969504899999993,50.95411029426735,DE,POINT (7.969504899999993 50.95411029426735)
DE133-380,380,f,Substation,f,DE133,6.213656042172725,50.94372875610752,DE,POINT (6.213656042172725 50.94372875610752)
DE134-380,380,f,Substation,f,DE134,11.42968684962458,50.91163214434886,DE,POINT (11.429686849624579 50.91163214434886)
DE135-220,220,f,Substation,f,DE135,8.100716699999996,50.87100909422831,DE,POINT (8.100716699999996 50.87100909422831)
DE136-380,380,f,Substation,f,DE136,6.648156300000003,50.867163794226514,DE,POINT (6.648156300000003 50.867163794226514)
DE137-220,220,f,Substation,f,DE137,7.941187924212056,50.84796440422477,DE,POINT (7.941187924212056 50.84796440422477)
DE137-380,380,f,Substation,f,DE137,7.941480603896606,50.84816037295551,DE,POINT (7.941480603896606 50.84816037295551)
DE138-220,220,f,Substation,f,DE138,6.894042364775366,50.847830198716814,DE,POINT (6.894042364775366 50.847830198716814)
DE138-380,380,f,Substation,f,DE138,6.894330635829885,50.84802878375587,DE,POINT (6.894330635829885 50.84802878375587)
DE139-220,220,f,Substation,f,DE139,6.926703077554244,50.83784972317656,DE,POINT (6.926703077554244 50.837849723176554)
DE139-380,380,f,Substation,f,DE139,6.926991426472784,50.83804822752893,DE,POINT (6.926991426472784 50.83804822752893)
DE14-380,380,f,Substation,f,DE14,9.383779699999996,53.3146738952528,DE,POINT (9.383779699999996 53.314673895252795)
DE140-380,380,f,Substation,f,DE140,7.942134900000002,50.83695639421218,DE,POINT (7.942134900000002 50.83695639421218)
DE141-380,380,f,Substation,f,DE141,6.323187901841849,50.83602329116607,DE,POINT (6.323187901841849 50.83602329116607)
DE142-380,380,f,Substation,f,DE142,12.742504600000006,50.823208294205685,DE,POINT (12.742504600000006 50.823208294205685)
DE143-380,380,f,Substation,f,DE143,7.929500899999997,50.81890659420363,DE,POINT (7.929500899999997 50.81890659420363)
DE144-380,380,f,Substation,f,DE144,7.0586911,50.810155694199445,DE,POINT (7.0586911 50.810155694199445)
DE145-220,220,f,Substation,f,DE145,8.044001700000008,50.78721689418857,DE,POINT (8.044001700000008 50.78721689418857)
DE146-380,380,f,Substation,f,DE146,8.32094370000001,50.72948799416107,DE,POINT (8.32094370000001 50.72948799416107)
DE147-380,380,f,Substation,f,DE147,7.911066904889611,50.72714050451631,DE,POINT (7.911066904889611 50.72714050451631)
DE148-220,220,f,Substation,f,DE148,7.921593908421359,50.71402624752045,DE,POINT (7.921593908421359 50.714026247520444)
DE148-380,380,f,Substation,f,DE148,7.921885680637826,50.714222269706745,DE,POINT (7.921885680637826 50.714222269706745)
DE149-380,380,f,Substation,f,DE149,12.82597209999999,50.656844394126125,DE,POINT (12.82597209999999 50.656844394126125)
DE15-220,220,f,Substation,f,DE15,8.872609900000006,53.18491079520469,DE,POINT (8.872609900000006 53.18491079520469)
DE150-380,380,f,Substation,f,DE150,8.015175799656419,50.63921884447252,DE,POINT (8.015175799656419 50.639218844472516)
DE151-220,220,f,Substation,f,DE151,11.473173138493124,50.60092147875248,DE,POINT (11.473173138493124 50.600921478752475)
DE152-380,380,f,Substation,f,DE152,8.464794649112603,50.60065519440997,DE,POINT (8.464794649112603 50.600655194409974)
DE153-380,380,f,Substation,f,DE153,7.074157799999995,50.59365769409558,DE,POINT (7.074157799999995 50.59365769409558)
DE154-380,380,f,Substation,f,DE154,7.095084785048758,50.58369395978301,DE,POINT (7.095084785048758 50.58369395978301)
DE155-380,380,f,Substation,f,DE155,7.5000685563369665,50.34548014620125,DE,POINT (7.5000685563369665 50.345480146201254)
DE156-380,380,f,Substation,f,DE156,8.123871700000004,50.30984999395615,DE,POINT (8.123871700000004 50.30984999395615)
DE157-380,380,f,Substation,f,DE157,11.77528078716457,50.20809320931358,DE,POINT (11.77528078716457 50.20809320931358)
DE158-380,380,f,Substation,f,DE158,11.673441800000012,50.19603029389925,DE,POINT (11.673441800000013 50.19603029389925)
DE159-380,380,f,Substation,f,DE159,8.586284889936357,50.13518576683037,DE,POINT (8.586284889936357 50.13518576683037)
DE16-220,220,f,Substation,f,DE16,13.966431464205426,53.17461519628457,DE,POINT (13.966431464205426 53.17461519628457)
DE160-220,220,f,Substation,f,DE160,8.54267360000001,50.09608319384877,DE,POINT (8.54267360000001 50.09608319384877)
DE161-380,380,f,Substation,f,DE161,8.492270955137096,50.08394191299407,DE,POINT (8.492270955137096 50.08394191299407)
DE162-380,380,f,Substation,f,DE162,8.437251353153771,50.059823329409305,DE,POINT (8.437251353153771 50.059823329409305)
DE163-220,220,f,Substation,f,DE163,10.196749100000014,50.028015193814085,DE,POINT (10.196749100000014 50.028015193814085)
DE164-220,220,f,Substation,f,DE164,6.1941964,49.945266093771714,DE,POINT (6.1941964 49.945266093771714)
DE165-380,380,f,Substation,f,DE165,8.673573990762977,49.94240518380396,DE,POINT (8.673573990762977 49.94240518380396)
DE166-220,220,f,Substation,f,DE166,7.818220453198624,49.89198335451199,DE,POINT (7.818220453198624 49.89198335451199)
DE167-380,380,f,Substation,f,DE167,6.512023599999998,49.88357789373983,DE,POINT (6.512023599999998 49.88357789373983)
DE168-380,380,f,Substation,f,DE168,8.530958454372138,49.853147768513466,DE,POINT (8.530958454372138 49.853147768513466)
DE169-220,220,f,Substation,f,DE169,9.567928599999997,49.82068279370719,DE,POINT (9.567928599999997 49.82068279370719)
DE17-380,380,f,Substation,f,DE17,8.598541499999998,53.085914095167446,DE,POINT (8.598541499999998 53.085914095167446)
DE170-380,380,f,Substation,f,DE170,6.7934258000000005,49.819266993706485,DE,POINT (6.7934258000000005 49.819266993706485)
DE171-220,220,f,Substation,f,DE171,7.792890699999999,49.81114489370225,DE,POINT (7.792890699999999 49.81114489370225)
DE172-220,220,f,Substation,f,DE172,6.567516277452604,49.79945160670088,DE,POINT (6.5675162774526035 49.79945160670088)
DE172-380,380,f,Substation,f,DE172,6.5677970450014245,49.799651027081495,DE,POINT (6.5677970450014245 49.799651027081495)
DE173-220,220,f,Substation,f,DE173,6.5772128171996425,49.76943400223032,DE,POINT (6.5772128171996425 49.76943400223032)
DE174-220,220,f,Substation,f,DE174,8.392470699999999,49.56774289357407,DE,POINT (8.392470699999999 49.56774289357407)
DE175-220,220,f,Substation,f,DE175,6.608589541699304,49.49156779825279,DE,POINT (6.6085895416993035 49.49156779825279)
DE176-220,220,f,Substation,f,DE176,8.689449300000009,49.33602339344944,DE,POINT (8.689449300000009 49.33602339344944)
DE177-220,220,f,Substation,f,DE177,6.795921421673397,49.3346812478471,DE,POINT (6.795921421673397 49.3346812478471)
DE178-380,380,f,Substation,f,DE178,8.628900499999997,49.333406893448,DE,POINT (8.628900499999997 49.333406893448)
DE179-220,220,f,Substation,f,DE179,9.0735161,49.31193539343632,DE,POINT (9.0735161 49.31193539343632)
DE18-220,220,f,Substation,f,DE18,11.881079431940847,53.0832684852887,DE,POINT (11.881079431940849 53.0832684852887)
DE18-380,380,f,Substation,f,DE18,11.881404168759818,53.08345409998995,DE,POINT (11.881404168759818 53.08345409998995)
DE180-220,220,f,Substation,f,DE180,8.753029900000008,49.30962609343516,DE,POINT (8.753029900000008 49.309626093435156)
DE181-380,380,f,Substation,f,DE181,8.670099300000002,49.30920229343483,DE,POINT (8.670099300000002 49.30920229343483)
DE182-380,380,f,Substation,f,DE182,8.605843,49.16169079335401,DE,POINT (8.605843 49.16169079335401)
DE183-220,220,f,Substation,f,DE183,8.321627000000001,49.04169159328748,DE,POINT (8.321627000000001 49.04169159328748)
DE184-380,380,f,Substation,f,DE184,9.084433400000014,48.95320199323796,DE,POINT (9.084433400000014 48.95320199323796)
DE185-380,380,f,Substation,f,DE185,9.0757491,48.94575389323381,DE,POINT (9.075749100000001 48.94575389323381)
DE186-380,380,f,Substation,f,DE186,8.821979499999996,48.93937229323025,DE,POINT (8.821979499999996 48.93937229323025)
DE187-380,380,f,Substation,f,DE187,8.834209800000007,48.92815939322391,DE,POINT (8.834209800000007 48.92815939322391)
DE188-380,380,f,Substation,f,DE188,9.3025725,48.88318119319853,DE,POINT (9.3025725 48.88318119319853)
DE189-380,380,f,Substation,f,DE189,9.293608299999992,48.866349193189045,DE,POINT (9.293608299999992 48.866349193189045)
DE19-380,380,f,Substation,f,DE19,12.012298350100128,53.06999993468651,DE,POINT (12.012298350100128 53.06999993468651)
DE190-380,380,f,Substation,f,DE190,9.240364100000008,48.863234993187255,DE,POINT (9.240364100000008 48.863234993187255)
DE191-380,380,f,Substation,f,DE191,9.339747700000004,48.84354569317607,DE,POINT (9.339747700000004 48.84354569317607)
DE192-380,380,f,Substation,f,DE192,9.394077899999992,48.71817519310462,DE,POINT (9.394077899999992 48.71817519310462)
DE193-380,380,f,Substation,f,DE193,9.403327700000004,48.71042649310026,DE,POINT (9.403327700000004 48.71042649310026)
DE194-220,220,f,Substation,f,DE194,8.1001077,48.70706109309824,DE,POINT (8.1001077 48.70706109309824)
DE195-380,380,f,Substation,f,DE195,9.421214407006266,48.675394659150975,DE,POINT (9.421214407006266 48.675394659150975)
DE196-380,380,f,Substation,f,DE196,8.871814800000006,48.62833039305301,DE,POINT (8.871814800000006 48.62833039305301)
DE197-380,380,f,Substation,f,DE197,9.350048555462116,48.60906050564282,DE,POINT (9.350048555462116 48.60906050564282)
DE198-380,380,f,Substation,f,DE198,9.240195959076797,48.54315024620423,DE,POINT (9.240195959076797 48.54315024620423)
DE199-380,380,f,Substation,f,DE199,9.218223099999994,48.53246029299748,DE,POINT (9.218223099999994 48.53246029299748)
DE2-220,220,f,Substation,f,DE2,14.0307483,54.783070095753125,DE,POINT (14.0307483 54.783070095753125)
DE20-380,380,f,Substation,f,DE20,7.184385349666274,52.75621644508972,DE,POINT (7.184385349666274 52.75621644508972)
DE200-380,380,f,Substation,f,DE200,10.234677200000004,48.43467519294032,DE,POINT (10.234677200000004 48.43467519294032)
DE201-220,220,f,Substation,f,DE201,12.865139100000006,48.32958149287843,DE,POINT (12.865139100000006 48.32958149287843)
DE202-220,220,f,Substation,f,DE202,10.054533069019923,48.311093831843856,DE,POINT (10.054533069019925 48.311093831843856)
DE202-380,380,f,Substation,f,DE202,10.054819131520368,48.31128454656972,DE,POINT (10.054819131520368 48.311284546569716)
DE203-220,220,f,Substation,f,DE203,12.997148933909996,48.29457129802581,DE,POINT (12.997148933909996 48.29457129802581)
DE204-220,220,f,Substation,f,DE204,13.06402677685504,48.29442831435997,DE,POINT (13.06402677685504 48.29442831435997)
DE205-220,220,f,Substation,f,DE205,10.064779958538857,48.27253944347285,DE,POINT (10.064779958538857 48.272539443472844)
DE205-380,380,f,Substation,f,DE205,10.065065841439525,48.27273013492908,DE,POINT (10.065065841439525 48.27273013492908)
DE206-220,220,f,Substation,f,DE206,13.055761459215091,48.27020226512334,DE,POINT (13.055761459215091 48.27020226512334)
DE207-380,380,f,Substation,f,DE207,8.627626158494797,48.05668046442978,DE,POINT (8.627626158494797 48.05668046442978)
DE208-380,380,f,Substation,f,DE208,8.588787199999995,48.04535759270832,DE,POINT (8.588787199999995 48.04535759270832)
DE209-380,380,f,Substation,f,DE209,8.5305556,47.91484819262888,DE,POINT (8.5305556 47.91484819262888)
DE21-220,220,f,Substation,f,DE21,13.210344876918468,52.68001801809485,DE,POINT (13.210344876918468 52.68001801809485)
DE211-220,220,f,Substation,f,DE211,11.304534899999997,47.65462729246806,DE,POINT (11.304534899999995 47.65462729246806)
DE212-220,220,f,Substation,f,DE212,11.3365743,47.62954239245231,DE,POINT (11.3365743 47.62954239245231)
DE213-380,380,f,Substation,f,DE213,7.995386199999997,47.57836749242024,DE,POINT (7.995386199999997 47.578367492420234)
DE22-220,220,f,Substation,f,DE22,13.476256882761762,52.62953995587491,DE,POINT (13.476256882761762 52.62953995587491)
DE22-380,380,f,Substation,f,DE22,13.47658491792345,52.629721228868696,DE,POINT (13.47658491792345 52.629721228868696)
DE23-220,220,f,Substation,f,DE23,13.514687663256847,52.61931967881269,DE,POINT (13.514687663256849 52.61931967881269)
DE23-380,380,f,Substation,f,DE23,13.515015780259755,52.61950084610143,DE,POINT (13.515015780259757 52.61950084610143)
DE24-220,220,f,Substation,f,DE24,13.53345590337756,52.61919433466993,DE,POINT (13.53345590337756 52.61919433466993)
DE24-380,380,f,Substation,f,DE24,13.533784097307294,52.61937545006107,DE,POINT (13.533784097307294 52.61937545006107)
DE25-380,380,f,Substation,f,DE25,12.907673900000004,52.59692919497796,DE,POINT (12.907673900000004 52.59692919497796)
DE26-380,380,f,Substation,f,DE26,13.6798066,52.58468839497303,DE,POINT (13.679806600000001 52.58468839497303)
DE27-220,220,f,Substation,f,DE27,13.69435389815123,52.560387557993344,DE,POINT (13.69435389815123 52.560387557993344)
DE27-380,380,f,Substation,f,DE27,13.694682311097775,52.56056823104892,DE,POINT (13.694682311097775 52.56056823104892)
DE28-380,380,f,Substation,f,DE28,9.001267699999987,52.53951469495493,DE,POINT (9.001267699999987 52.53951469495493)
DE29-220,220,f,Substation,f,DE29,11.768527620879372,52.50430071600865,DE,POINT (11.768527620879373 52.50430071600865)
DE3-220,220,f,Substation,f,DE3,13.936199110012511,54.75831769723423,DE,POINT (13.936199110012511 54.758317697234226)
DE30-220,220,f,Substation,f,DE30,8.401864309686182,52.49658070774699,DE,POINT (8.401864309686182 52.49658070774699)
DE30-380,380,f,Substation,f,DE30,8.40216969098227,52.49677547687124,DE,POINT (8.40216969098227 52.496775476871235)
DE31-380,380,f,Substation,f,DE31,7.4129489,52.4701047949272,DE,POINT (7.4129489 52.4701047949272)
DE32-220,220,f,Substation,f,DE32,8.325695000000001,52.45700399492188,DE,POINT (8.325695000000001 52.45700399492188)
DE33-380,380,f,Substation,f,DE33,8.3057941,52.43941219491475,DE,POINT (8.3057941 52.43941219491475)
DE34-380,380,f,Substation,f,DE34,8.30848299999999,52.40315969490005,DE,POINT (8.30848299999999 52.403159694900054)
DE35-220,220,f,Substation,f,DE35,8.297912629304594,52.38157647464085,DE,POINT (8.297912629304594 52.38157647464085)
DE35-380,380,f,Substation,f,DE35,8.298216771359208,52.381771509839126,DE,POINT (8.298216771359208 52.381771509839126)
DE36-220,220,f,Substation,f,DE36,10.18464390000001,52.305265494860215,DE,POINT (10.18464390000001 52.305265494860215)
